0 [5.550584316253662, 4.504653453826904, 3.8754491806030273, 3.4991414546966553, 3.288755416870117, 3.535573959350586, 3.302370548248291, 3.241424083709717, 3.22469162940979, 3.1739532947540283, 3.1105690002441406, 3.0871779918670654, 2.8333005905151367, 2.853940963745117, 2.9687283039093018, 2.9183712005615234, 2.5703179836273193, 2.514632225036621, 2.468869924545288, 2.3891797065734863, 2.348637104034424, 2.4012222290039062, 2.4073173999786377, 2.335270643234253, 2.2833311557769775, 2.2252490520477295, 2.4107987880706787, 2.3541369438171387, 2.34602427482605, 2.140425443649292, 2.018547296524048, 1.9329233169555664, 2.3213891983032227, 2.0033528804779053, 1.761639952659607, 1.7040492296218872, 2.8591344356536865, 2.8080780506134033, 2.542374849319458, 2.4811739921569824, 2.3997387886047363, 2.4900362491607666, 2.436861991882324, 1.9333460330963135, 2.751053810119629, 1.9271410703659058, 1.6430343389511108, 2.530134916305542, 2.3805551528930664, 2.5956876277923584, 2.4703080654144287, 2.4437479972839355, 2.370654344558716, 2.1611578464508057, 1.1093868017196655, 2.6588668823242188, 2.4382236003875732, 2.0468595027923584, 1.662392258644104, 1.8368474245071411, 2.405921220779419, 2.317633628845215, 1.9032893180847168, 2.0702269077301025, 2.4350850582122803, 2.8020312786102295, 2.4084973335266113, 2.173206090927124, 1.8082935810089111, 2.0028977394104004, 2.4091508388519287, 1.7086970806121826, 2.452971935272217, 1.9158915281295776, 1.2336500883102417, 2.415323257446289, 1.715345859527588, 2.3857321739196777, 1.8023127317428589, 2.3863751888275146, 1.5345871448516846, 2.309675693511963, 1.9316619634628296, 2.304064989089966, 1.2426882982254028, 2.4578359127044678, 2.164856433868408] [1.739092469215393, 1.6952035427093506, 2.2678775787353516, 2.1010870933532715, 2.045473575592041, 1.9989807605743408, 2.007664918899536, 2.1204745769500732, 2.1584174633026123, 2.1876840591430664, 1.9118252992630005, 2.2479257583618164, 1.6184290647506714, 1.9227797985076904, 1.9753674268722534, 2.0250325202941895, 2.121910810470581, 2.332308053970337, 1.7486552000045776, 2.218841791152954, 1.1581475734710693, 1.7859365940093994, 1.4540644884109497, 2.398374080657959, 2.224188804626465, 2.1601603031158447, 2.292428493499756, 2.5421884059906006, 2.2003254890441895, 2.226609230041504, 5.467418670654297, 1.9615620374679565, 1.7373307943344116, 2.192955255508423, 2.4529635906219482, 2.320697069168091, 2.0741114616394043, 2.423342704772949, 2.2688939571380615, 1.136669635772705, 1.6780494451522827, 2.454120397567749, 1.9618420600891113, 1.9829107522964478, 2.378476858139038, 1.194432258605957, 2.555929183959961, 0.675473153591156, 1.3959890604019165, 1.519004464149475, 1.2024203538894653, 1.8518929481506348, 2.0488901138305664, 2.06233286857605]
1 [2.184335470199585, 1.921197533607483, 1.8762733936309814, 1.872940182685852, 1.8242402076721191, 1.8138256072998047, 1.2486786842346191, 1.8611352443695068, 2.032947301864624, 2.0401649475097656, 2.017094612121582, 1.9925307035446167, 1.9312800168991089, 1.8231183290481567, 2.074917793273926, 2.090691328048706, 1.7600938081741333, 1.7518290281295776, 1.7451555728912354, 1.7026684284210205, 1.7280179262161255, 1.7791000604629517, 1.7972238063812256, 1.773303747177124, 1.7716386318206787, 1.7530850172042847, 1.9438228607177734, 1.9088436365127563, 1.9041227102279663, 1.3866288661956787, 1.3439204692840576, 1.3264671564102173, 1.9054744243621826, 1.4790923595428467, 1.301878809928894, 1.2578989267349243, 2.0643091201782227, 2.0495405197143555, 1.9700058698654175, 2.00875186920166, 1.9496556520462036, 2.031794548034668, 1.987804889678955, 1.3810145854949951, 2.0020689964294434, 1.458341121673584, 1.1246740818023682, 2.156498432159424, 1.5030114650726318, 2.1520602703094482, 1.3790998458862305, 1.984730839729309, 1.914636254310608, 1.6065818071365356, 0.40848952531814575, 1.9671363830566406, 2.1285829544067383, 1.6594082117080688, 1.114975094795227, 1.154556393623352, 1.8818718194961548, 1.9883990287780762, 1.3962810039520264, 1.8124276399612427, 2.0708961486816406, 1.979960560798645, 1.9329296350479126, 1.7138786315917969, 1.5092121362686157, 1.7755934000015259, 2.1065762042999268, 1.2895317077636719, 2.101891279220581, 0.8686948418617249, 0.8914678692817688, 1.9124494791030884, 1.4720383882522583, 1.9822213649749756, 1.3562510013580322, 2.2465362548828125, 1.3193293809890747, 1.8988938331604004, 1.73630952835083, 1.9426543712615967, 0.7716089487075806, 1.649340033531189, 1.9208216667175293] [1.3967305421829224, 1.3629783391952515, 2.08852219581604, 1.8746625185012817, 1.7452950477600098, 1.695634365081787, 1.7293826341629028, 1.8625835180282593, 1.8781949281692505, 1.971564531326294, 1.6139737367630005, 2.0571963787078857, 1.2687368392944336, 1.5778950452804565, 1.7467230558395386, 1.7701280117034912, 1.893243670463562, 2.144892692565918, 1.3411043882369995, 2.023132085800171, 0.8156293630599976, 1.466745138168335, 1.0871375799179077, 2.2318904399871826, 1.9677263498306274, 1.9165476560592651, 2.1065399646759033, 2.4856655597686768, 1.9391754865646362, 1.9769790172576904, 6.44341516494751, 1.7622045278549194, 1.499480962753296, 2.0824718475341797, 2.2931597232818604, 2.108919620513916, 1.8728634119033813, 2.344679832458496, 2.135500431060791, 0.795051634311676, 1.3537181615829468, 2.2596757411956787, 1.8857284784317017, 1.73393714427948, 2.2474911212921143, 1.044026494026184, 2.390383243560791, 0.4184945225715637, 1.59335196018219, 1.2161383628845215, 0.7060563564300537, 1.7456350326538086, 1.7608566284179688, 1.1548001766204834]
2 [1.9416673183441162, 1.5889838933944702, 1.5824768543243408, 1.5871995687484741, 1.5366514921188354, 1.5800749063491821, 0.9840614795684814, 1.6476320028305054, 1.8323371410369873, 1.852213740348816, 1.8179612159729004, 1.7773449420928955, 1.7409160137176514, 1.5669441223144531, 1.8598417043685913, 1.8865573406219482, 1.5083783864974976, 1.508588194847107, 1.509982943534851, 1.4721235036849976, 1.5166676044464111, 1.574800729751587, 1.5890100002288818, 1.5619832277297974, 1.5529959201812744, 1.5326781272888184, 1.7492656707763672, 1.7216464281082153, 1.7183407545089722, 1.1822527647018433, 1.131219506263733, 1.108542799949646, 1.7423627376556396, 1.2543847560882568, 1.0692237615585327, 1.0289162397384644, 1.8925962448120117, 1.928828477859497, 1.838714838027954, 1.8608934879302979, 1.7787508964538574, 1.8611574172973633, 1.847540020942688, 1.190134048461914, 1.7677295207977295, 1.27523934841156, 0.9361776113510132, 1.996734380722046, 1.3002474308013916, 1.9718248844146729, 0.9484147429466248, 1.769872784614563, 1.6797657012939453, 1.3826534748077393, 0.27514195442199707, 1.717048168182373, 1.9217032194137573, 1.4831362962722778, 0.8902814984321594, 0.9019106030464172, 1.6781197786331177, 1.8602062463760376, 1.053861379623413, 1.6632241010665894, 1.902480125427246, 1.6068949699401855, 1.7199652194976807, 1.4003207683563232, 1.3033242225646973, 1.6164299249649048, 1.8703237771987915, 1.1079412698745728, 1.8657898902893066, 0.49519771337509155, 0.7045794725418091, 1.4965589046478271, 1.2468901872634888, 1.5914921760559082, 1.1042057275772095, 2.0677592754364014, 0.9902277588844299, 1.4702776670455933, 1.5795143842697144, 1.6682753562927246, 0.4749244153499603, 1.2949209213256836, 1.6224898099899292] [1.2467966079711914, 1.223153829574585, 1.957785964012146, 1.7734159231185913, 1.6085729598999023, 1.5198415517807007, 1.6171494722366333, 1.7434316873550415, 1.7755175828933716, 1.8530981540679932, 1.4653756618499756, 1.9287681579589844, 1.10261869430542, 1.4247716665267944, 1.7369946241378784, 1.6709353923797607, 1.7958358526229858, 2.0149779319763184, 1.1770650148391724, 1.90444815158844, 0.6853815913200378, 1.3056254386901855, 0.9111526012420654, 2.1219465732574463, 1.8605579137802124, 1.8492928743362427, 1.955737590789795, 2.279526710510254, 1.827752709388733, 1.8341599702835083, 6.607300281524658, 1.723337173461914, 1.3271628618240356, 1.908929705619812, 2.1506540775299072, 2.0215048789978027, 1.8265899419784546, 2.235382556915283, 2.092501163482666, 0.9911810159683228, 1.322358250617981, 2.056540012359619, 1.8636789321899414, 1.569290041923523, 2.1206560134887695, 0.982212483882904, 2.29725980758667, 0.3357306122779846, 1.4910409450531006, 1.0695620775222778, 1.0562251806259155, 1.6776984930038452, 1.6481679677963257, 1.0994361639022827]
3 [1.8315743207931519, 1.4609793424606323, 1.4508943557739258, 1.439799189567566, 1.3772385120391846, 1.4528805017471313, 0.7982048392295837, 1.5064561367034912, 1.6608035564422607, 1.6790885925292969, 1.661990761756897, 1.6405073404312134, 1.5880048274993896, 1.4145643711090088, 1.7337937355041504, 1.7558170557022095, 1.3651485443115234, 1.3563700914382935, 1.3541877269744873, 1.3190089464187622, 1.3491982221603394, 1.4366538524627686, 1.4508837461471558, 1.4150049686431885, 1.4095762968063354, 1.3901152610778809, 1.6134265661239624, 1.5891185998916626, 1.5811975002288818, 1.0177462100982666, 0.9637945890426636, 0.9503639936447144, 1.6042256355285645, 1.009964942932129, 0.9072733521461487, 0.8714966177940369, 1.7450711727142334, 1.79230535030365, 1.6983586549758911, 1.6998234987258911, 1.6374132633209229, 1.7005422115325928, 1.702916145324707, 1.0361546277999878, 1.6477288007736206, 1.13374662399292, 0.7962030172348022, 1.8462424278259277, 1.094165325164795, 1.8392860889434814, 0.561145007610321, 1.6374571323394775, 1.5588840246200562, 1.243015170097351, 0.13591425120830536, 1.533931851387024, 1.7562562227249146, 1.277479648590088, 0.7268805503845215, 0.7629230618476868, 1.4485423564910889, 1.7077436447143555, 0.6929015517234802, 1.5302671194076538, 1.8025286197662354, 1.3733477592468262, 1.5665814876556396, 1.2250354290008545, 1.1863774061203003, 1.4985450506210327, 1.730809211730957, 0.9559552669525146, 1.7357416152954102, 0.30551379919052124, 0.5605891346931458, 1.223671317100525, 0.9707248210906982, 1.3812580108642578, 0.8609089255332947, 1.8890275955200195, 0.8217452168464661, 1.2301008701324463, 1.4374653100967407, 1.3200868368148804, 0.3668922781944275, 1.006588339805603, 1.3738559484481812] [1.147175669670105, 1.0640480518341064, 1.9485512971878052, 1.7170326709747314, 1.5336271524429321, 1.4594382047653198, 1.5558156967163086, 1.7012712955474854, 1.7344229221343994, 1.8380740880966187, 1.3935061693191528, 1.9273948669433594, 1.0039056539535522, 1.3233630657196045, 1.7002825736999512, 1.617982268333435, 1.7486999034881592, 2.008092164993286, 0.9276474118232727, 1.8990317583084106, 0.5799888968467712, 1.2247031927108765, 0.8137984275817871, 2.0513839721679688, 1.8050252199172974, 1.8885842561721802, 1.9102528095245361, 2.1894383430480957, 1.8337271213531494, 1.8044633865356445, 8.374438285827637, 1.6816891431808472, 1.1531751155853271, 1.970312237739563, 2.124854326248169, 2.074589729309082, 1.7428027391433716, 2.213017225265503, 2.0106418132781982, 0.8760840892791748, 1.3091601133346558, 2.0681369304656982, 1.668845534324646, 1.6062041521072388, 2.0207667350769043, 0.9562121033668518, 2.0385634899139404, 0.3919706642627716, 1.2866426706314087, 1.0709435939788818, 0.44484150409698486, 1.652858018875122, 1.377349615097046, 1.2616605758666992]
4 [1.7781716585159302, 1.3121187686920166, 1.2889889478683472, 1.2550280094146729, 1.2027755975723267, 1.3311541080474854, 0.6902727484703064, 1.441665768623352, 1.6186919212341309, 1.603718876838684, 1.5574826002120972, 1.5316197872161865, 1.4655251502990723, 1.2596839666366577, 1.6273316144943237, 1.6536424160003662, 1.2585976123809814, 1.24396812915802, 1.240093469619751, 1.2078078985214233, 1.2347893714904785, 1.3187838792800903, 1.3228614330291748, 1.281717300415039, 1.2797925472259521, 1.2670162916183472, 1.493723750114441, 1.4702199697494507, 1.4715070724487305, 0.8951414227485657, 0.8490503430366516, 0.8250144124031067, 1.4807686805725098, 0.8372492790222168, 0.7801933288574219, 0.7448059916496277, 1.6122158765792847, 1.6604819297790527, 1.5781570672988892, 1.5594441890716553, 1.5108577013015747, 1.569836974143982, 1.6005709171295166, 0.9587214589118958, 1.5081242322921753, 1.0366740226745605, 0.7193007469177246, 1.7673542499542236, 0.8907979130744934, 1.7368966341018677, 0.4683583676815033, 1.5026882886886597, 1.4576143026351929, 1.0890533924102783, 0.09658385813236237, 1.360383152961731, 1.6517353057861328, 1.116503119468689, 0.6562892198562622, 0.646923840045929, 1.2028627395629883, 1.6167547702789307, 0.6814264059066772, 1.4526817798614502, 1.6215319633483887, 1.1183675527572632, 1.3900697231292725, 1.0141475200653076, 1.0071017742156982, 1.4230462312698364, 1.6015005111694336, 0.8677204251289368, 1.5963034629821777, 0.630389392375946, 0.43855616450309753, 1.0510404109954834, 1.0704646110534668, 1.3368630409240723, 0.8412649631500244, 1.8798905611038208, 0.7874592542648315, 1.0311882495880127, 1.3804771900177002, 1.2120839357376099, 0.442050039768219, 0.9196980595588684, 1.4945781230926514] [1.1507608890533447, 1.0872979164123535, 1.9016363620758057, 1.6477445363998413, 1.5346797704696655, 1.4491803646087646, 1.4986209869384766, 1.660580039024353, 1.7326172590255737, 1.7825018167495728, 1.3560857772827148, 1.885993480682373, 0.9828165173530579, 1.322864294052124, 1.6157809495925903, 1.526076316833496, 1.7196495532989502, 1.9736783504486084, 1.0390914678573608, 1.8361729383468628, 0.6017225384712219, 1.1594711542129517, 0.8190209269523621, 2.040193796157837, 1.8064440488815308, 1.7603577375411987, 1.8974119424819946, 2.127664566040039, 1.7681444883346558, 1.792240023612976, 8.292618751525879, 1.6425527334213257, 1.0961277484893799, 1.8657211065292358, 2.126858711242676, 2.183380603790283, 1.815855860710144, 2.0142223834991455, 2.0750677585601807, 0.867648720741272, 1.2412968873977661, 1.8804467916488647, 1.574366569519043, 2.138680934906006, 2.0566909313201904, 1.2556287050247192, 1.847057580947876, 0.46935519576072693, 1.325695276260376, 1.211982011795044, 0.7760686278343201, 1.4470404386520386, 1.5690951347351074, 0.8481734395027161]
5 [1.7230308055877686, 1.289473056793213, 1.2570205926895142, 1.1982860565185547, 1.1067118644714355, 1.1880342960357666, 0.7273445725440979, 1.3014885187149048, 1.4998971223831177, 1.4996708631515503, 1.4554814100265503, 1.452043056488037, 1.3491002321243286, 1.1774460077285767, 1.5421212911605835, 1.5543010234832764, 1.1995112895965576, 1.1964452266693115, 1.1757206916809082, 1.122567892074585, 1.147570013999939, 1.2432081699371338, 1.2655529975891113, 1.2171289920806885, 1.2130727767944336, 1.1654921770095825, 1.415183663368225, 1.383133888244629, 1.3756190538406372, 0.8139171600341797, 0.7831331491470337, 0.7634352445602417, 1.3340063095092773, 0.8889380693435669, 0.7507776618003845, 0.6940794587135315, 1.4711647033691406, 1.5667709112167358, 1.4903650283813477, 1.47840416431427, 1.406165599822998, 1.4594863653182983, 1.5054607391357422, 0.904832661151886, 1.4616076946258545, 0.9689070582389832, 0.6862437725067139, 1.6901869773864746, 0.7958558201789856, 1.7251430749893188, 0.8460113406181335, 1.3788281679153442, 1.3403252363204956, 0.9909789562225342, 0.13389745354652405, 1.320707082748413, 1.6086434125900269, 0.967195451259613, 0.6032854318618774, 0.5089010000228882, 0.978816568851471, 1.4909762144088745, 0.6249308586120605, 1.2351410388946533, 1.4856445789337158, 0.922659158706665, 1.3036812543869019, 0.9501482248306274, 0.8361675143241882, 1.252368688583374, 1.4356015920639038, 0.7552731037139893, 1.3775708675384521, 0.49810221791267395, 0.5605496168136597, 0.9155491590499878, 0.8075284361839294, 1.2005025148391724, 0.5752387046813965, 1.6415677070617676, 0.53255695104599, 0.7282536625862122, 1.3153361082077026, 1.1216926574707031, 0.21084098517894745, 0.728278636932373, 1.0803135633468628] [1.1294550895690918, 1.1745736598968506, 1.6486271619796753, 1.4228745698928833, 1.3533159494400024, 1.2595057487487793, 1.3186628818511963, 1.4224933385849, 1.466858983039856, 1.5169050693511963, 1.211039662361145, 1.6166260242462158, 0.9611471891403198, 1.2227576971054077, 1.3308459520339966, 1.3500059843063354, 1.4736006259918213, 1.7335517406463623, 1.1961536407470703, 1.597542405128479, 0.6771246194839478, 1.1153178215026855, 0.7961176633834839, 1.8640053272247314, 1.4923686981201172, 1.5745152235031128, 1.6118674278259277, 1.8822591304779053, 1.5056030750274658, 1.458844542503357, 9.410819053649902, 1.457797884941101, 0.9931262135505676, 1.6853617429733276, 1.8903921842575073, 1.9967092275619507, 1.486497163772583, 2.0186049938201904, 1.8232653141021729, 0.6887266039848328, 1.1178843975067139, 1.897843599319458, 1.1737726926803589, 1.5016107559204102, 1.8308637142181396, 1.1356621980667114, 1.6169391870498657, 0.547157883644104, 0.9541465640068054, 0.7163703441619873, 0.835715115070343, 1.1352643966674805, 1.1727402210235596, 1.265127420425415]
6 [1.4559898376464844, 1.210778832435608, 1.2054977416992188, 1.114173173904419, 1.0422940254211426, 1.1254801750183105, 0.4723832905292511, 1.2231285572052002, 1.405166745185852, 1.382399320602417, 1.3360003232955933, 1.3260411024093628, 1.2591941356658936, 1.0115219354629517, 1.426891803741455, 1.4244763851165771, 1.1131415367126465, 1.0922560691833496, 1.0657731294631958, 1.031225562095642, 1.0625311136245728, 1.1460769176483154, 1.1628308296203613, 1.111008882522583, 1.0997523069381714, 1.0659089088439941, 1.305336356163025, 1.2702879905700684, 1.2572112083435059, 0.7442630529403687, 0.7077067494392395, 0.6895058155059814, 1.1827441453933716, 0.6942459344863892, 0.6842737197875977, 0.6379305124282837, 1.3199901580810547, 1.4105788469314575, 1.3234024047851562, 1.2767384052276611, 1.2336994409561157, 1.2894227504730225, 1.3504183292388916, 0.8462429046630859, 1.281919240951538, 0.9085694551467896, 0.6396806240081787, 1.577559471130371, 0.657066285610199, 1.53086519241333, 0.33990272879600525, 1.2417993545532227, 1.2463935613632202, 0.8619775772094727, 0.06998837739229202, 1.1624950170516968, 1.4794179201126099, 0.8532611727714539, 0.44394972920417786, 0.4005946218967438, 0.8575261831283569, 1.343369483947754, 0.40051141381263733, 1.1444231271743774, 1.3598830699920654, 0.806894838809967, 1.192150354385376, 0.7668929696083069, 0.7424392700195312, 1.1232872009277344, 1.232109785079956, 0.6227282285690308, 1.2749264240264893, 0.7292941212654114, 0.3188720643520355, 0.6675884127616882, 0.5110728144645691, 0.9786256551742554, 0.842893123626709, 1.5199600458145142, 0.42690950632095337, 0.5730922222137451, 1.152004599571228, 0.9473008513450623, 0.5914834141731262, 0.9587199091911316, 0.9476022124290466] [0.8802127838134766, 0.8254936337471008, 1.5154913663864136, 1.3569753170013428, 1.2622966766357422, 1.208383321762085, 1.2900453805923462, 1.3938488960266113, 1.4524439573287964, 1.4716064929962158, 1.2235186100006104, 1.5173609256744385, 0.8581454753875732, 1.0566167831420898, 1.1900266408920288, 1.3273842334747314, 1.349020004272461, 1.5798829793930054, 0.8135764002799988, 1.5279725790023804, 0.46282950043678284, 1.0991575717926025, 0.6648320555686951, 1.6792627573013306, 1.3268845081329346, 1.3516924381256104, 1.370049238204956, 1.5147764682769775, 1.3050239086151123, 1.3539845943450928, 12.810332298278809, 1.2423433065414429, 1.0033196210861206, 1.3495724201202393, 1.6945027112960815, 1.8888098001480103, 1.3648473024368286, 1.7981352806091309, 1.6908611059188843, 0.7749874591827393, 1.0900499820709229, 1.6200379133224487, 0.9852310419082642, 1.5229756832122803, 1.8621188402175903, 0.9410406351089478, 1.5825303792953491, 0.30777236819267273, 1.105359673500061, 0.4278987646102905, 0.6690036654472351, 1.1524626016616821, 1.0519323348999023, 0.7960723042488098]
7 [1.3188332319259644, 1.050442099571228, 1.0648307800292969, 1.0256788730621338, 0.9564900398254395, 1.0433305501937866, 0.4712137281894684, 1.0999175310134888, 1.286435604095459, 1.294537901878357, 1.2541993856430054, 1.250510811805725, 1.0814802646636963, 0.8973370790481567, 1.3230947256088257, 1.3264843225479126, 1.0215071439743042, 1.0092829465866089, 0.9937466382980347, 0.938273012638092, 0.9338879585266113, 1.0036646127700806, 1.0284807682037354, 0.9848318099975586, 0.9755679368972778, 0.9404599666595459, 1.1922842264175415, 1.1669284105300903, 1.161935806274414, 0.735895574092865, 0.6726059913635254, 0.6202965974807739, 1.1336140632629395, 0.6803032159805298, 0.608731746673584, 0.5662161111831665, 1.2904397249221802, 1.3823717832565308, 1.2883552312850952, 1.2033649682998657, 1.1222772598266602, 1.160996437072754, 1.2792260646820068, 0.7834169268608093, 1.4070923328399658, 0.8217813968658447, 0.6276710033416748, 1.5532582998275757, 0.6037462949752808, 1.5393037796020508, 0.5144568085670471, 1.1330091953277588, 1.1896544694900513, 0.7370623350143433, 0.08323253691196442, 1.0278337001800537, 1.3586137294769287, 0.7886682152748108, 0.4322013854980469, 0.34248602390289307, 0.8731964230537415, 1.308215618133545, 0.4944614768028259, 0.9373318552970886, 1.1715995073318481, 0.7110364437103271, 1.0499732494354248, 0.6497451663017273, 0.515794038772583, 1.0390355587005615, 1.0202555656433105, 0.48185837268829346, 1.2017481327056885, 0.10196744650602341, 0.4635440707206726, 0.52235347032547, 0.5070025324821472, 0.6924792528152466, 0.5356336236000061, 1.494826078414917, 0.31661421060562134, 0.7514732480049133, 1.0928125381469727, 0.84371018409729, 1.2993600368499756, 0.47268638014793396, 1.123513102531433] [0.9508329033851624, 0.861490786075592, 1.6565605401992798, 1.274716854095459, 1.2162997722625732, 1.2140768766403198, 1.170609951019287, 1.3256468772888184, 1.4242382049560547, 1.4165395498275757, 1.1265664100646973, 1.5585098266601562, 0.7870935797691345, 1.0546915531158447, 1.4316331148147583, 1.1802279949188232, 1.4181594848632812, 1.739762544631958, 0.7476075887680054, 1.497504472732544, 0.5046229958534241, 0.9784274697303772, 0.6064497828483582, 1.8769372701644897, 1.423952341079712, 1.519046664237976, 1.5381875038146973, 1.720705270767212, 1.4552710056304932, 1.4382885694503784, 9.534759521484375, 1.450363039970398, 0.9671855568885803, 1.7378913164138794, 1.8144824504852295, 2.0139358043670654, 1.7043894529342651, 1.7518343925476074, 1.8548431396484375, 0.6536701321601868, 1.7908437252044678, 1.438536524772644, 1.7770018577575684, 1.8901554346084595, 2.190340042114258, 1.352104902267456, 1.4454495906829834, 0.36958128213882446, 0.7503660321235657, 0.8871886730194092, 0.4985705316066742, 1.0821247100830078, 1.3802998065948486, 1.3909308910369873]
8 [1.3807563781738281, 1.037915825843811, 1.019243836402893, 0.9938768744468689, 0.9343549013137817, 1.008478045463562, 0.4968699812889099, 1.1576639413833618, 1.3619405031204224, 1.324324369430542, 1.250736117362976, 1.253275990486145, 1.1010363101959229, 0.9281577467918396, 1.2891745567321777, 1.2944759130477905, 0.9892867207527161, 1.012765884399414, 0.9792653322219849, 0.9374150037765503, 0.9732576012611389, 0.9896889925003052, 0.9995746612548828, 0.9465615153312683, 0.93809974193573, 0.933995246887207, 1.126475214958191, 1.0895359516143799, 1.0867778062820435, 0.6438227891921997, 0.61806720495224, 0.5755649209022522, 1.0716313123703003, 0.6316578388214111, 0.6064073443412781, 0.5620673894882202, 1.1946358680725098, 1.2515392303466797, 1.1968358755111694, 1.1251367330551147, 1.0986086130142212, 1.094443440437317, 1.1922342777252197, 0.7739742994308472, 1.2075225114822388, 0.7976348996162415, 0.5730505585670471, 1.412834644317627, 0.544533908367157, 1.391205906867981, 0.4709746837615967, 1.0712518692016602, 1.1501423120498657, 0.7996345162391663, 0.06392347067594528, 0.9224361181259155, 1.298098087310791, 0.7188733220100403, 0.3859677314758301, 0.2981679439544678, 0.6854231357574463, 1.218367338180542, 0.3449016809463501, 0.9176778793334961, 1.147016167640686, 0.7838560938835144, 0.9656376838684082, 0.5791501998901367, 0.5982335209846497, 1.078373670578003, 0.9472848176956177, 0.5331975817680359, 1.0229709148406982, 0.18844810128211975, 0.46395203471183777, 0.41677215695381165, 0.4467719793319702, 0.6145704984664917, 0.6505841612815857, 1.3417552709579468, 0.29956763982772827, 0.5322232842445374, 0.9912278056144714, 0.6387073397636414, 0.18298141658306122, 0.4570217430591583, 0.7387582659721375] [0.8148558735847473, 0.7807098627090454, 1.450276494026184, 1.2104464769363403, 1.088818073272705, 1.0501856803894043, 1.1644479036331177, 1.2419865131378174, 1.29792058467865, 1.3218024969100952, 1.0992215871810913, 1.3857765197753906, 0.746737003326416, 0.9190278053283691, 1.1734626293182373, 1.1477699279785156, 1.195870280265808, 1.4653987884521484, 0.7306848168373108, 1.3702853918075562, 0.381378173828125, 0.9951197504997253, 0.5879154801368713, 1.5646620988845825, 1.1798588037490845, 1.3521183729171753, 1.2373853921890259, 1.4079824686050415, 1.2359648942947388, 1.2529314756393433, 9.934123992919922, 1.2220479249954224, 1.0597766637802124, 1.233691692352295, 1.6888107061386108, 1.7324529886245728, 1.2959766387939453, 1.6318342685699463, 1.5367549657821655, 0.6289191842079163, 1.1827415227890015, 1.397761344909668, 1.2162609100341797, 1.4530532360076904, 1.6741315126419067, 1.4745333194732666, 1.2111705541610718, 0.08548694103956223, 0.5386234521865845, 0.33993107080459595, 0.22243653237819672, 1.0088719129562378, 1.0963966846466064, 0.8226361274719238]
9 [1.1838091611862183, 0.9407874345779419, 0.9633138179779053, 0.9332962036132812, 0.8427479863166809, 0.9046080112457275, 0.34342584013938904, 0.9700824022293091, 1.1145964860916138, 1.1347397565841675, 1.0793436765670776, 1.0700207948684692, 0.9697437286376953, 0.736891508102417, 1.1959179639816284, 1.1819992065429688, 0.8724918961524963, 0.8735567331314087, 0.8455126285552979, 0.7963298559188843, 0.795807421207428, 0.8806295394897461, 0.9020172357559204, 0.8459442853927612, 0.8277803659439087, 0.7950965166091919, 1.0267832279205322, 0.983553946018219, 0.9757183194160461, 0.603239893913269, 0.5637630820274353, 0.5282599329948425, 1.0030314922332764, 0.5859444737434387, 0.545742928981781, 0.5177063345909119, 1.0228747129440308, 1.1284880638122559, 1.07099449634552, 0.9871000647544861, 0.993208646774292, 0.9580743312835693, 1.098466157913208, 0.7924721837043762, 1.0945731401443481, 0.7955904006958008, 0.5768191814422607, 1.322722315788269, 0.48756125569343567, 1.292884111404419, 0.26891055703163147, 0.9259490966796875, 1.070875644683838, 0.6400843262672424, 0.06765563040971756, 0.7126851677894592, 1.1834856271743774, 0.6639081835746765, 0.39339566230773926, 0.19718213379383087, 0.5261933207511902, 1.1659235954284668, 0.17108839750289917, 0.8088394403457642, 1.032163143157959, 0.5675510168075562, 0.8936665654182434, 0.41915956139564514, 0.4756701588630676, 0.9034796357154846, 0.8093501329421997, 0.41768208146095276, 0.9992800951004028, 0.1456434726715088, 0.16005200147628784, 0.28090205788612366, 0.25574833154678345, 0.5653364062309265, 0.6921470761299133, 1.214094877243042, 0.22783595323562622, 0.33409082889556885, 0.7831135392189026, 0.6074970960617065, 0.08397342264652252, 0.6528341174125671, 0.5484632253646851] [0.6919722557067871, 0.7070388793945312, 1.2733231782913208, 1.0909768342971802, 0.9324990510940552, 0.9380436539649963, 1.0526268482208252, 1.0585062503814697, 1.1476587057113647, 1.1341112852096558, 1.0105565786361694, 1.2318569421768188, 0.7353910803794861, 0.8091464638710022, 1.0511385202407837, 1.024391770362854, 1.1214382648468018, 1.3080523014068604, 0.6922546625137329, 1.2007837295532227, 0.4560924172401428, 0.8943377733230591, 0.5890627503395081, 1.4505051374435425, 1.0617527961730957, 1.127826452255249, 1.1057467460632324, 1.417309045791626, 1.1382272243499756, 1.133048415184021, 13.992378234863281, 1.0758007764816284, 0.9112958312034607, 1.2839100360870361, 1.4908171892166138, 1.5809035301208496, 1.0808486938476562, 1.6006971597671509, 1.5843331813812256, 0.6940292119979858, 1.1706181764602661, 1.3567397594451904, 0.7431074380874634, 1.3230751752853394, 1.3346836566925049, 1.2176002264022827, 1.0427407026290894, 0.11928690969944, 0.33913734555244446, 0.21609552204608917, 0.2981710731983185, 1.2212961912155151, 0.9839239120483398, 0.6324837803840637]
