0 [3.3747239112854004, 3.314373016357422, 3.252382278442383, 3.176924467086792, 3.0895702838897705, 3.0326755046844482, 2.96840500831604, 2.8733298778533936, 2.8319764137268066, 2.766575574874878, 2.696049690246582, 2.55877947807312, 2.51082444190979, 2.4213855266571045, 2.3261542320251465, 2.246107578277588, 2.1815600395202637, 2.092430830001831, 2.630042552947998, 2.637138605117798, 2.409668207168579, 2.6275157928466797, 2.625406265258789, 2.2899532318115234, 2.238454580307007, 2.2192187309265137, 2.2034597396850586, 2.1880745887756348, 2.0662283897399902, 2.10349178314209, 2.084973096847534, 2.051265239715576, 2.0429909229278564, 2.363400936126709, 2.259519100189209, 2.261413335800171, 2.0715997219085693, 1.7965338230133057, 2.3841326236724854, 2.3434221744537354, 2.338587522506714, 2.125685453414917, 2.0310590267181396, 2.2915866374969482, 2.267199754714966, 2.1894218921661377, 2.1819589138031006, 2.1937832832336426, 2.174180269241333, 2.3595049381256104, 2.2895681858062744, 2.341642379760742, 2.1145761013031006, 1.788291335105896, 2.3409690856933594, 1.6354838609695435, 2.155264139175415, 2.199690103530884, 2.369413137435913, 2.0892908573150635, 1.7980244159698486, 2.46056866645813, 1.8718441724777222, 1.0645023584365845, 2.151088237762451, 1.936875820159912, 1.855574369430542, 1.2918833494186401, 1.7469637393951416, 2.485381603240967, 2.022108554840088, 2.3930599689483643, 1.419128179550171, 2.2581887245178223, 2.1463067531585693, 2.1616883277893066, 2.5684685707092285, 1.5330475568771362, 1.937431812286377, 2.5468363761901855, 1.7925196886062622, 1.8527655601501465] [2.2281999588012695, 2.2027833461761475, 1.9182705879211426, 2.1077051162719727, 2.177640676498413, 2.1571969985961914, 1.9531006813049316, 2.192080497741699, 2.152106523513794, 2.116854667663574, 2.3132288455963135, 2.0735220909118652, 1.5637130737304688, 2.2658534049987793, 2.3519339561462402, 2.2888596057891846, 1.9923518896102905, 1.9557006359100342, 1.9652230739593506, 1.935196042060852, 2.1687443256378174, 1.5651270151138306, 2.2665324211120605, 2.2200090885162354, 2.1139185428619385, 2.473371744155884, 2.3725361824035645, 2.3298680782318115, 2.2119529247283936, 1.783794641494751, 1.8668725490570068, 1.8299386501312256, 1.6656843423843384, 1.5206527709960938, 1.787356972694397, 2.058215618133545, 2.277170419692993, 2.1271743774414062, 2.078843593597412, 2.125638484954834, 1.8846707344055176]
1 [2.3233859539031982, 2.2660279273986816, 2.2620689868927, 2.255272626876831, 2.2068119049072266, 2.239193916320801, 2.158663749694824, 2.009044885635376, 2.063298463821411, 2.0066490173339844, 2.0602195262908936, 1.969761848449707, 1.8307346105575562, 1.8850985765457153, 1.7993040084838867, 1.778767704963684, 1.728843092918396, 1.7129024267196655, 2.004481315612793, 1.9746407270431519, 1.9083213806152344, 2.1027448177337646, 2.1481406688690186, 2.0059187412261963, 1.9574863910675049, 1.9457550048828125, 1.9400749206542969, 1.947590708732605, 1.8352255821228027, 1.8383396863937378, 1.8770171403884888, 1.8459703922271729, 1.817655086517334, 2.082717180252075, 2.0008795261383057, 2.0083930492401123, 1.8584930896759033, 1.6149564981460571, 2.0019772052764893, 1.9842334985733032, 2.074702262878418, 1.9200806617736816, 1.8256561756134033, 2.045475721359253, 2.032172441482544, 2.007051706314087, 2.0261082649230957, 2.0475330352783203, 2.0242483615875244, 2.2265164852142334, 1.9348117113113403, 1.9802799224853516, 1.9599504470825195, 1.4188145399093628, 1.9110937118530273, 1.3217732906341553, 1.86086905002594, 1.893193006515503, 2.1814684867858887, 1.8570152521133423, 1.6117761135101318, 2.2913639545440674, 1.659700632095337, 0.9729992747306824, 1.9662584066390991, 1.7604795694351196, 1.6000487804412842, 1.2504886388778687, 1.6221853494644165, 2.182543992996216, 1.70548415184021, 2.151808023452759, 1.2524771690368652, 1.9610013961791992, 1.8561309576034546, 1.9725843667984009, 1.7368770837783813, 1.4323012828826904, 1.574967384338379, 2.203763008117676, 1.5211198329925537, 1.6077977418899536] [2.0641582012176514, 2.017174482345581, 1.7463208436965942, 1.9274675846099854, 2.041285753250122, 2.02250599861145, 1.8200892210006714, 2.0334107875823975, 2.0181710720062256, 2.0263991355895996, 2.1552724838256836, 1.8904392719268799, 1.4688597917556763, 2.099065065383911, 2.146378755569458, 2.1016178131103516, 1.840712308883667, 1.7747730016708374, 1.7878731489181519, 1.8052781820297241, 2.00113844871521, 1.447648048400879, 2.140026092529297, 2.0544931888580322, 2.1128156185150146, 2.3127481937408447, 2.1969962120056152, 2.1615703105926514, 2.0082919597625732, 1.637589454650879, 1.6277310848236084, 1.745951533317566, 1.4870394468307495, 1.4479994773864746, 1.576369047164917, 2.0139479637145996, 1.9631236791610718, 1.9680477380752563, 1.9470471143722534, 2.089218854904175, 1.7929199934005737]
2 [2.1489779949188232, 2.0707335472106934, 2.0982444286346436, 2.078511953353882, 2.0582528114318848, 2.0765161514282227, 1.9992477893829346, 1.8636146783828735, 1.9489761590957642, 1.85587477684021, 1.9291819334030151, 1.854698657989502, 1.7036857604980469, 1.7578983306884766, 1.6752160787582397, 1.6426893472671509, 1.5893018245697021, 1.5732183456420898, 1.8535676002502441, 1.8430490493774414, 1.7819575071334839, 1.9661318063735962, 1.9774718284606934, 1.872278094291687, 1.8344550132751465, 1.8332664966583252, 1.8192347288131714, 1.8270026445388794, 1.7299784421920776, 1.7210943698883057, 1.7383145093917847, 1.735788345336914, 1.7134993076324463, 1.9292871952056885, 1.8576620817184448, 1.8682929277420044, 1.7217124700546265, 1.4730592966079712, 1.890122652053833, 1.8847548961639404, 1.9082943201065063, 1.7817786931991577, 1.7055953741073608, 1.8990247249603271, 1.8844937086105347, 1.8802225589752197, 1.9144071340560913, 1.9241178035736084, 1.8843034505844116, 2.09983491897583, 1.820992112159729, 1.8380132913589478, 1.8029589653015137, 1.2725670337677002, 1.5438909530639648, 1.1711751222610474, 1.7495039701461792, 1.7263432741165161, 1.9825562238693237, 1.6994829177856445, 1.5138851404190063, 2.1438405513763428, 1.6096343994140625, 0.7835398316383362, 1.866581678390503, 1.6404482126235962, 1.4828578233718872, 1.059673547744751, 1.5623923540115356, 1.9653170108795166, 1.5486258268356323, 1.9587420225143433, 1.153406023979187, 1.7162526845932007, 1.611735224723816, 1.8196340799331665, 1.2737654447555542, 1.267042636871338, 1.4742799997329712, 1.9138809442520142, 1.3516112565994263, 1.4376510381698608] [2.003584861755371, 1.943852186203003, 1.699318528175354, 1.839233160018921, 1.999198317527771, 1.9897929430007935, 1.763492465019226, 1.9321831464767456, 1.9744982719421387, 2.0502219200134277, 2.0740303993225098, 1.7976545095443726, 1.4091249704360962, 2.005972146987915, 2.0390453338623047, 1.9783815145492554, 1.7972592115402222, 1.708721399307251, 1.7729287147521973, 1.7825195789337158, 1.9499155282974243, 1.319278597831726, 2.02370023727417, 1.9693242311477661, 2.1138665676116943, 2.151899576187134, 2.114933729171753, 2.093451738357544, 1.8790534734725952, 1.493247151374817, 1.5000762939453125, 1.6766575574874878, 1.3734914064407349, 1.4154130220413208, 1.4575423002243042, 2.0137479305267334, 1.8690732717514038, 1.8842061758041382, 1.8366796970367432, 2.0407140254974365, 1.7221102714538574]
3 [2.0578434467315674, 2.021129608154297, 2.030475616455078, 2.0097382068634033, 1.9677834510803223, 1.9951568841934204, 1.9065498113632202, 1.7692620754241943, 1.8828264474868774, 1.7790067195892334, 1.8417531251907349, 1.7785993814468384, 1.628078579902649, 1.6743619441986084, 1.595548152923584, 1.562479853630066, 1.5107003450393677, 1.5046364068984985, 1.771653652191162, 1.7805250883102417, 1.6997296810150146, 1.8804656267166138, 1.8804173469543457, 1.797796368598938, 1.7700467109680176, 1.763264775276184, 1.7609089612960815, 1.740232229232788, 1.6647822856903076, 1.6532453298568726, 1.645117163658142, 1.6722691059112549, 1.6466808319091797, 1.819777011871338, 1.7610865831375122, 1.767924427986145, 1.6383068561553955, 1.3925496339797974, 1.8207001686096191, 1.8171676397323608, 1.7888256311416626, 1.6916453838348389, 1.6017805337905884, 1.7963953018188477, 1.8040828704833984, 1.8097878694534302, 1.849502444267273, 1.8473641872406006, 1.8059848546981812, 1.9712404012680054, 1.7550781965255737, 1.734287977218628, 1.6894330978393555, 1.1783549785614014, 1.3015601634979248, 1.081641674041748, 1.6353683471679688, 1.5542466640472412, 1.8593268394470215, 1.577060341835022, 1.4524919986724854, 1.9902197122573853, 1.5462682247161865, 0.6281079053878784, 1.7612440586090088, 1.5362483263015747, 1.3535586595535278, 0.9354372620582581, 1.4749232530593872, 1.805097222328186, 1.4283584356307983, 1.8306866884231567, 1.0501474142074585, 1.496544361114502, 1.4131039381027222, 1.7188419103622437, 0.8813323378562927, 1.1383750438690186, 1.1545521020889282, 1.6495475769042969, 1.2002637386322021, 1.3243637084960938] [1.9072446823120117, 1.8541758060455322, 1.6483451128005981, 1.7330620288848877, 1.9139721393585205, 1.8647862672805786, 1.7030879259109497, 1.8277397155761719, 1.8795340061187744, 1.9858860969543457, 1.9428960084915161, 1.6578773260116577, 1.3624168634414673, 1.8939263820648193, 1.9161258935928345, 1.8592135906219482, 1.7369847297668457, 1.6388273239135742, 1.8053408861160278, 1.693955898284912, 1.8954918384552002, 1.2415423393249512, 1.863006830215454, 1.8864718675613403, 2.0785863399505615, 2.0913543701171875, 2.002082347869873, 2.0166730880737305, 1.7572003602981567, 1.3829635381698608, 1.4321441650390625, 1.61650550365448, 1.2957773208618164, 1.3661634922027588, 1.3610419034957886, 1.9053318500518799, 1.7688394784927368, 1.8575506210327148, 1.768643856048584, 2.078507661819458, 1.7199397087097168]
4 [1.9572961330413818, 1.902356505393982, 1.9424842596054077, 1.941840648651123, 1.9129208326339722, 1.9073331356048584, 1.8356765508651733, 1.6974515914916992, 1.842472791671753, 1.704359769821167, 1.7712864875793457, 1.706463098526001, 1.5587412118911743, 1.5879184007644653, 1.5184526443481445, 1.498947024345398, 1.4428731203079224, 1.437329888343811, 1.7069439888000488, 1.7123337984085083, 1.6286495923995972, 1.8030894994735718, 1.7871407270431519, 1.7308613061904907, 1.7085434198379517, 1.7065268754959106, 1.6952762603759766, 1.6695947647094727, 1.608953595161438, 1.5897578001022339, 1.574038028717041, 1.6254709959030151, 1.5704829692840576, 1.729132890701294, 1.6819387674331665, 1.7029483318328857, 1.5792640447616577, 1.337172031402588, 1.76338529586792, 1.7582221031188965, 1.703950047492981, 1.6227911710739136, 1.5211561918258667, 1.723604440689087, 1.7560961246490479, 1.748218059539795, 1.7961673736572266, 1.7817026376724243, 1.7431129217147827, 1.8374500274658203, 1.6496435403823853, 1.6450762748718262, 1.6150007247924805, 1.1217904090881348, 1.1378403902053833, 1.0172010660171509, 1.558791160583496, 1.5304688215255737, 1.7623950242996216, 1.456865668296814, 1.3976471424102783, 1.8948537111282349, 1.4374085664749146, 0.4636080861091614, 1.6858752965927124, 1.4940316677093506, 1.2871953248977661, 0.832054078578949, 1.3227485418319702, 1.6432266235351562, 1.3372893333435059, 1.7333933115005493, 0.959252119064331, 1.3164759874343872, 1.2984081506729126, 1.6487903594970703, 0.5042146444320679, 1.060016393661499, 1.0015760660171509, 1.4005074501037598, 1.060725212097168, 1.2041893005371094] [1.8574739694595337, 1.796211838722229, 1.5994839668273926, 1.654557704925537, 1.8642380237579346, 1.8137823343276978, 1.6431776285171509, 1.7492672204971313, 1.8184914588928223, 1.9247231483459473, 1.8576817512512207, 1.5891166925430298, 1.3069895505905151, 1.834670066833496, 1.8272627592086792, 1.7641098499298096, 1.6801637411117554, 1.614793300628662, 1.7266952991485596, 1.6167455911636353, 1.8360185623168945, 1.1871726512908936, 1.7795971632003784, 1.8130991458892822, 2.1072449684143066, 2.038970708847046, 1.9352397918701172, 1.9800355434417725, 1.6645615100860596, 1.3062857389450073, 1.3933137655258179, 1.5740257501602173, 1.2275915145874023, 1.2712702751159668, 1.2949062585830688, 1.8862758874893188, 1.7523428201675415, 1.7393442392349243, 1.7027949094772339, 2.06620717048645, 1.6885002851486206]
5 [1.907814860343933, 1.8347216844558716, 1.884220004081726, 1.8879610300064087, 1.8585623502731323, 1.8321747779846191, 1.7733612060546875, 1.621153473854065, 1.8019077777862549, 1.6470413208007812, 1.7275992631912231, 1.6555424928665161, 1.4950162172317505, 1.5264338254928589, 1.4642728567123413, 1.4399696588516235, 1.3799635171890259, 1.383467435836792, 1.6640225648880005, 1.6601468324661255, 1.5779342651367188, 1.7478896379470825, 1.7175078392028809, 1.6897886991500854, 1.66334867477417, 1.6564158201217651, 1.6458340883255005, 1.610705018043518, 1.5640093088150024, 1.536726951599121, 1.5051283836364746, 1.5789884328842163, 1.5118563175201416, 1.6696707010269165, 1.625535249710083, 1.6369599103927612, 1.5203980207443237, 1.260785460472107, 1.7278683185577393, 1.6968177556991577, 1.6358736753463745, 1.570793628692627, 1.4384785890579224, 1.6589312553405762, 1.7094464302062988, 1.6986931562423706, 1.75560462474823, 1.7206014394760132, 1.6983771324157715, 1.7505855560302734, 1.5809330940246582, 1.5723776817321777, 1.5605462789535522, 1.0095187425613403, 0.9633636474609375, 0.9213649034500122, 1.5302433967590332, 1.409988284111023, 1.69089937210083, 1.3697166442871094, 1.3081904649734497, 1.7935242652893066, 1.4690842628479004, 0.3762893080711365, 1.6309714317321777, 1.3752033710479736, 1.2084376811981201, 0.7619478702545166, 1.2232177257537842, 1.4993696212768555, 1.2744370698928833, 1.6368478536605835, 0.8749764561653137, 1.2184020280838013, 1.2191903591156006, 1.5049889087677002, 0.28427907824516296, 0.9948848485946655, 1.0213642120361328, 1.240738034248352, 1.035453200340271, 1.1907339096069336] [1.8550140857696533, 1.7771087884902954, 1.6049718856811523, 1.6431740522384644, 1.8830630779266357, 1.8042356967926025, 1.6778664588928223, 1.7663893699645996, 1.8223179578781128, 1.9397826194763184, 1.863389492034912, 1.5975749492645264, 1.244138479232788, 1.8162806034088135, 1.8298693895339966, 1.797979474067688, 1.6727198362350464, 1.5163302421569824, 1.8662842512130737, 1.659051775932312, 1.8227649927139282, 1.1527273654937744, 1.7655787467956543, 1.7787131071090698, 2.149078845977783, 1.9744873046875, 1.9464410543441772, 1.952836513519287, 1.6976022720336914, 1.263213872909546, 1.4001644849777222, 1.6099880933761597, 1.2113447189331055, 1.3863002061843872, 1.3018168210983276, 1.5187604427337646, 1.6948782205581665, 1.7926474809646606, 1.6791713237762451, 2.1235740184783936, 1.6619327068328857]
6 [1.8872005939483643, 1.806856632232666, 1.8756952285766602, 1.8788708448410034, 1.8556660413742065, 1.8009895086288452, 1.764240026473999, 1.6102468967437744, 1.8132646083831787, 1.6390148401260376, 1.700355887413025, 1.6126610040664673, 1.4550518989562988, 1.4900356531143188, 1.4405373334884644, 1.424702763557434, 1.3564579486846924, 1.3548612594604492, 1.6583833694458008, 1.6251755952835083, 1.542238712310791, 1.7261394262313843, 1.6353265047073364, 1.6554843187332153, 1.6289429664611816, 1.613343358039856, 1.613718032836914, 1.5564453601837158, 1.5401557683944702, 1.507653832435608, 1.4596654176712036, 1.5434141159057617, 1.483410358428955, 1.6280957460403442, 1.5891883373260498, 1.6081637144088745, 1.47944176197052, 1.242228627204895, 1.670052170753479, 1.672909140586853, 1.5820200443267822, 1.537321925163269, 1.3841784000396729, 1.6153196096420288, 1.6777241230010986, 1.6580774784088135, 1.731842041015625, 1.6794079542160034, 1.6641687154769897, 1.6894643306732178, 1.4992549419403076, 1.5061477422714233, 1.532037615776062, 0.9450608491897583, 0.8674901127815247, 0.8930846452713013, 1.476780891418457, 1.3750134706497192, 1.5979349613189697, 1.225708246231079, 1.2623175382614136, 1.6914124488830566, 1.261049509048462, 0.3409072756767273, 1.6202349662780762, 1.329990029335022, 1.2165474891662598, 0.7634636163711548, 1.1580665111541748, 1.4080078601837158, 1.1540343761444092, 1.525904893875122, 0.8246710896492004, 1.1060470342636108, 1.1243466138839722, 1.4499582052230835, 0.2146962583065033, 0.9497330784797668, 0.8638910055160522, 1.1112631559371948, 0.9207531809806824, 1.0103143453598022] [1.843956470489502, 1.743375539779663, 1.599825382232666, 1.6350128650665283, 1.8549829721450806, 1.7730464935302734, 1.6953256130218506, 1.7498904466629028, 1.814004898071289, 1.9033827781677246, 1.806796908378601, 1.6295557022094727, 1.201680302619934, 1.7865337133407593, 1.7358784675598145, 1.741860270500183, 1.6489379405975342, 1.5263769626617432, 1.8010859489440918, 1.6340192556381226, 1.818067193031311, 1.2081964015960693, 1.7405226230621338, 1.751036524772644, 2.04079532623291, 1.9169212579727173, 1.870179533958435, 1.9536691904067993, 1.676154375076294, 1.273746132850647, 1.3791944980621338, 1.5878210067749023, 1.2318826913833618, 1.337943434715271, 1.3864259719848633, 1.5795469284057617, 1.7049041986465454, 1.591967225074768, 1.715901255607605, 2.066197633743286, 1.5876401662826538]
7 [1.857102632522583, 1.7260065078735352, 1.8495512008666992, 1.8349074125289917, 1.8324638605117798, 1.7422953844070435, 1.7236980199813843, 1.579924464225769, 1.7670049667358398, 1.5783460140228271, 1.632190465927124, 1.572040319442749, 1.40993070602417, 1.430996298789978, 1.4058011770248413, 1.3875541687011719, 1.3097069263458252, 1.3244445323944092, 1.6141668558120728, 1.5764089822769165, 1.482458233833313, 1.6897562742233276, 1.5416268110275269, 1.6236965656280518, 1.5968064069747925, 1.5876370668411255, 1.5703006982803345, 1.5073816776275635, 1.4842708110809326, 1.4553132057189941, 1.418196678161621, 1.4935450553894043, 1.4370349645614624, 1.585607647895813, 1.5479626655578613, 1.5545926094055176, 1.439239740371704, 1.1972211599349976, 1.6250289678573608, 1.6264623403549194, 1.542948603630066, 1.4937210083007812, 1.3087830543518066, 1.5883114337921143, 1.6290658712387085, 1.6217995882034302, 1.703425645828247, 1.637771725654602, 1.6370819807052612, 1.661890983581543, 1.3995976448059082, 1.4751697778701782, 1.5035741329193115, 0.8884806632995605, 0.7933031916618347, 0.8651797771453857, 1.4338533878326416, 1.3555330038070679, 1.5716345310211182, 1.171291708946228, 1.2110592126846313, 1.637733817100525, 1.0943325757980347, 0.29953694343566895, 1.611796259880066, 1.329596757888794, 1.1523247957229614, 0.6433959007263184, 1.038185477256775, 1.3197839260101318, 1.10127592086792, 1.4595671892166138, 0.7879364490509033, 1.0223151445388794, 1.029877781867981, 1.363759994506836, 0.16272801160812378, 0.8360268473625183, 0.7069123387336731, 1.1132670640945435, 0.8287227153778076, 0.9659364223480225] [1.7625741958618164, 1.6678640842437744, 1.6524598598480225, 1.5689873695373535, 1.7880218029022217, 1.7275046110153198, 1.5943511724472046, 1.6956496238708496, 1.6972877979278564, 1.8086825609207153, 1.812788486480713, 1.5252883434295654, 1.0941998958587646, 1.7527753114700317, 1.7690695524215698, 1.7091493606567383, 1.564277172088623, 1.5427943468093872, 1.7568544149398804, 1.5807578563690186, 1.76972496509552, 1.0472050905227661, 1.70413339138031, 1.726637601852417, 2.0588700771331787, 1.865921139717102, 1.8933477401733398, 1.9106534719467163, 1.5807441473007202, 1.1711704730987549, 1.2850310802459717, 1.5154547691345215, 1.1947931051254272, 1.370221734046936, 1.3156400918960571, 1.9338314533233643, 1.786991834640503, 1.5668563842773438, 1.5980931520462036, 2.1343514919281006, 1.6814441680908203]
8 [1.8052552938461304, 1.6966689825057983, 1.7781285047531128, 1.7686104774475098, 1.7436671257019043, 1.6484657526016235, 1.6740577220916748, 1.5230371952056885, 1.7346527576446533, 1.5336836576461792, 1.5903195142745972, 1.5334689617156982, 1.3589540719985962, 1.4041779041290283, 1.3701086044311523, 1.3329687118530273, 1.2588058710098267, 1.287023901939392, 1.6038051843643188, 1.5394062995910645, 1.4596986770629883, 1.650692343711853, 1.488540768623352, 1.5682495832443237, 1.5481276512145996, 1.545478105545044, 1.529110074043274, 1.46388578414917, 1.4503800868988037, 1.4204790592193604, 1.3933074474334717, 1.4505966901779175, 1.4012898206710815, 1.552551507949829, 1.5165202617645264, 1.5351864099502563, 1.4055968523025513, 1.1471296548843384, 1.628597378730774, 1.6102925539016724, 1.489052176475525, 1.4679961204528809, 1.2741771936416626, 1.5020941495895386, 1.5820482969284058, 1.5795235633850098, 1.6702420711517334, 1.5918009281158447, 1.5986337661743164, 1.5646493434906006, 1.2965096235275269, 1.357185959815979, 1.4655970335006714, 0.8287621736526489, 0.6652091145515442, 0.8021121025085449, 1.3861439228057861, 1.2582881450653076, 1.4673280715942383, 1.09696626663208, 1.160042643547058, 1.5422941446304321, 1.0796188116073608, 0.3081902861595154, 1.5785796642303467, 1.2193986177444458, 1.1463830471038818, 0.582472026348114, 1.0466188192367554, 1.2854300737380981, 1.228143334388733, 1.5727719068527222, 0.8354952931404114, 0.9594035148620605, 0.9597578644752502, 1.241532564163208, 0.12102144956588745, 0.9513870477676392, 0.7099372148513794, 1.0684852600097656, 0.7440640330314636, 0.9394393563270569] [1.8073638677597046, 1.768818974494934, 1.6783945560455322, 1.655823826789856, 1.8772672414779663, 1.7617117166519165, 1.6352953910827637, 1.750427484512329, 1.7195956707000732, 1.8144611120224, 1.8145842552185059, 1.564363718032837, 1.1124404668807983, 1.7536755800247192, 1.739701271057129, 1.745542287826538, 1.5727806091308594, 1.5405569076538086, 1.9531960487365723, 1.6172083616256714, 1.8234163522720337, 0.9686306715011597, 1.675635814666748, 1.7595280408859253, 1.9514962434768677, 1.845394492149353, 1.8285068273544312, 1.9301409721374512, 1.886702299118042, 1.2800872325897217, 1.3151253461837769, 1.6320215463638306, 1.1781651973724365, 1.3547531366348267, 1.2966610193252563, 1.9152851104736328, 1.6833288669586182, 2.2196550369262695, 1.729921817779541, 2.3087050914764404, 1.5503548383712769]
9 [1.8437031507492065, 1.6876484155654907, 1.7732678651809692, 1.7513333559036255, 1.7420672178268433, 1.661852240562439, 1.662327527999878, 1.5324053764343262, 1.7456642389297485, 1.5268723964691162, 1.5828551054000854, 1.5626863241195679, 1.3561795949935913, 1.3994969129562378, 1.349218726158142, 1.3357985019683838, 1.2579151391983032, 1.2674652338027954, 1.6022955179214478, 1.5443638563156128, 1.4338380098342896, 1.6514427661895752, 1.4634292125701904, 1.5606082677841187, 1.5311007499694824, 1.541833758354187, 1.5081044435501099, 1.4449552297592163, 1.431874394416809, 1.4149662256240845, 1.3671854734420776, 1.430506706237793, 1.3723180294036865, 1.57220458984375, 1.5177432298660278, 1.5241543054580688, 1.3878934383392334, 1.1311849355697632, 1.5400378704071045, 1.5221978425979614, 1.4857536554336548, 1.4532504081726074, 1.221015453338623, 1.4757126569747925, 1.5521464347839355, 1.556819200515747, 1.6530505418777466, 1.574729561805725, 1.5877045392990112, 1.5108791589736938, 1.276172161102295, 1.3543626070022583, 1.4238324165344238, 0.7582339644432068, 0.839162290096283, 0.7746886014938354, 1.2774244546890259, 1.2209035158157349, 1.4294382333755493, 1.0479103326797485, 1.1572281122207642, 1.4497982263565063, 0.9060038328170776, 0.2501971125602722, 1.5805416107177734, 1.260462760925293, 1.0489706993103027, 0.5590780973434448, 0.9402665495872498, 1.2283642292022705, 1.0237027406692505, 1.322585105895996, 0.6932898759841919, 0.8592859506607056, 0.9371739029884338, 1.1853550672531128, 0.10643015056848526, 1.0440772771835327, 0.5887050032615662, 0.9553695917129517, 0.6268202662467957, 0.8592581748962402] [1.719322681427002, 1.6160764694213867, 1.6251569986343384, 1.4714189767837524, 1.7268037796020508, 1.6390293836593628, 1.5935349464416504, 1.600329041481018, 1.68532133102417, 1.6958774328231812, 1.724501609802246, 1.447959303855896, 1.0439419746398926, 1.671269178390503, 1.7016122341156006, 1.6568666696548462, 1.498281717300415, 1.4212220907211304, 1.6080673933029175, 1.5422064065933228, 1.7506186962127686, 0.838973343372345, 1.639336347579956, 1.6921749114990234, 2.190859317779541, 1.7989028692245483, 1.827715277671814, 1.8533986806869507, 1.482125163078308, 1.3774285316467285, 1.2405638694763184, 1.5059155225753784, 1.0159664154052734, 1.2908037900924683, 1.3459322452545166, 1.7481613159179688, 1.8214677572250366, 1.5776152610778809, 1.5435322523117065, 1.9913662672042847, 1.8233345746994019]
