0 [3.348860263824463, 3.2814080715179443, 3.223814010620117, 3.1389520168304443, 3.0515248775482178, 2.9601712226867676, 2.8311381340026855, 2.7429726123809814, 2.630876302719116, 2.8720035552978516, 2.826418161392212, 2.800152540206909, 2.769120693206787, 2.781208038330078, 2.713921546936035, 2.524296522140503, 2.4817044734954834, 2.455535411834717, 2.4387879371643066, 2.392658233642578, 2.65488862991333, 2.29428768157959, 2.268157958984375, 2.2570571899414062, 2.215327262878418, 2.191730499267578, 2.4130287170410156, 2.3908677101135254, 2.3154120445251465, 2.3485167026519775, 1.9595073461532593, 1.9102336168289185, 2.2366931438446045, 2.22906494140625, 2.2166757583618164, 2.2009735107421875, 2.4100968837738037, 2.425675868988037, 2.363842248916626, 2.3988425731658936, 2.0383188724517822, 2.324592113494873, 2.3274130821228027, 2.356206178665161, 2.3049349784851074, 1.860097050666809, 1.899253010749817, 2.2693967819213867, 1.6068296432495117, 2.389655828475952, 2.477208375930786, 1.2097210884094238, 2.3960299491882324, 2.450972318649292, 2.30825138092041, 2.213106870651245, 1.797385334968567, 2.3264307975769043, 2.350294351577759, 1.7799346446990967, 2.02734112739563, 2.053947687149048, 2.336402177810669, 2.1955907344818115, 2.333247423171997, 2.2082886695861816, 1.4163148403167725, 2.1165578365325928, 2.1437933444976807, 1.7509796619415283, 1.695790410041809, 1.9318574666976929, 1.7443987131118774, 3.0924293994903564, 1.2094870805740356, 1.9110456705093384, 1.4778953790664673, 6.8611907958984375, 1.7800962924957275, 1.5753443241119385, 1.5409215688705444, 1.9080328941345215, 2.298295259475708, 2.3387913703918457, 2.1330878734588623, 2.0464038848876953, 1.8736611604690552, 1.6011103391647339, 1.7638282775878906, 2.316702365875244] [2.038820266723633, 1.9398294687271118, 2.284960985183716, 2.1729726791381836, 2.1245625019073486, 2.1336045265197754, 2.0446691513061523, 2.0716867446899414, 2.15902042388916, 2.121299982070923, 1.7783377170562744, 2.1905531883239746, 2.1911568641662598, 1.838836669921875, 1.9388247728347778, 2.065152645111084, 2.1838340759277344, 1.9271318912506104, 2.215538740158081, 2.2028920650482178, 2.232797384262085, 2.040419578552246, 2.279245615005493, 2.339679002761841, 1.6249699592590332, 1.922597885131836, 1.5096482038497925, 2.3444595336914062, 1.9527944326400757, 1.7615443468093872, 2.3378117084503174, 1.7906584739685059, 2.1986310482025146, 2.162128210067749, 2.5367555618286133, 1.5716056823730469, 1.9588572978973389, 1.7716937065124512, 2.522378444671631, 1.871534824371338, 1.4042381048202515, 2.137322425842285, 1.9578540325164795, 1.9549545049667358, 2.2704694271087646, 1.7291078567504883, 2.1998538970947266, 2.0849740505218506, 2.5252115726470947, 1.6743905544281006, 1.949539303779602, 2.3186838626861572, 1.654361367225647]
1 [1.9528448581695557, 2.0749313831329346, 2.0195093154907227, 2.0191164016723633, 2.012873411178589, 2.0198380947113037, 1.892133355140686, 1.8640724420547485, 1.8137753009796143, 2.137208938598633, 2.1257734298706055, 2.152587890625, 2.081775188446045, 2.178896427154541, 2.0921921730041504, 1.9945348501205444, 1.9627147912979126, 1.9856326580047607, 1.9586197137832642, 1.9625483751296997, 2.0333573818206787, 1.8673354387283325, 1.8677817583084106, 1.8792237043380737, 1.8532066345214844, 1.8316622972488403, 2.075430393218994, 2.061044931411743, 1.908141851425171, 1.9308658838272095, 1.7604093551635742, 1.7201125621795654, 1.9576865434646606, 1.9400811195373535, 1.9325432777404785, 1.9222623109817505, 2.0453600883483887, 2.1214375495910645, 2.1028571128845215, 1.9854663610458374, 1.6912928819656372, 2.0394575595855713, 2.0871596336364746, 2.103083372116089, 1.8975735902786255, 1.4578678607940674, 1.5850032567977905, 2.0334064960479736, 1.288710355758667, 2.031355142593384, 2.2465598583221436, 0.9492138028144836, 2.180333375930786, 2.139949083328247, 2.041144609451294, 1.951483964920044, 1.563940405845642, 2.0701146125793457, 1.951766848564148, 1.5900518894195557, 1.793323278427124, 1.8801097869873047, 2.1504127979278564, 1.8618084192276, 2.077054262161255, 1.9970859289169312, 1.190890908241272, 1.890838623046875, 1.9856277704238892, 1.5719131231307983, 1.5417413711547852, 1.636086344718933, 1.418810486793518, 2.7239959239959717, 0.9014108777046204, 1.7469886541366577, 1.2898659706115723, 3.46136474609375, 1.4469622373580933, 1.3764818906784058, 1.3995364904403687, 1.633500576019287, 2.083954095840454, 2.1366283893585205, 1.8607927560806274, 1.8625917434692383, 1.6601014137268066, 1.3908900022506714, 1.5769466161727905, 2.016944408416748] [1.9324367046356201, 1.8229925632476807, 2.1666769981384277, 2.0743625164031982, 2.013584613800049, 2.049104690551758, 1.9282879829406738, 1.9654816389083862, 2.0602011680603027, 2.007730007171631, 1.6671732664108276, 2.0496509075164795, 2.0746304988861084, 1.7268424034118652, 1.822775959968567, 1.952230453491211, 2.0371484756469727, 1.8297621011734009, 2.1080756187438965, 2.032548189163208, 2.124269962310791, 1.8795316219329834, 2.1641502380371094, 2.2308402061462402, 1.4920234680175781, 1.7140549421310425, 1.4334355592727661, 2.214027166366577, 1.8122620582580566, 1.6678895950317383, 2.180040121078491, 1.68020498752594, 2.0153462886810303, 2.060434341430664, 2.4241812229156494, 1.3912092447280884, 1.7974004745483398, 1.5856086015701294, 2.424771785736084, 1.9264700412750244, 1.1947826147079468, 2.0874972343444824, 1.8659000396728516, 1.8068560361862183, 2.1438231468200684, 1.6624224185943604, 2.100377321243286, 1.989611029624939, 2.4547791481018066, 1.5279028415679932, 1.8388117551803589, 2.134286642074585, 1.5093145370483398]
2 [1.8501089811325073, 1.961161732673645, 1.9055285453796387, 1.903885006904602, 1.8911101818084717, 1.9096076488494873, 1.7699300050735474, 1.7562941312789917, 1.694097876548767, 2.0530946254730225, 2.03753662109375, 2.0687029361724854, 1.9865541458129883, 2.094189405441284, 1.9953393936157227, 1.8872997760772705, 1.8566042184829712, 1.878408432006836, 1.8474855422973633, 1.8524742126464844, 1.893354058265686, 1.7520499229431152, 1.758944034576416, 1.770339846611023, 1.7444926500320435, 1.7223870754241943, 1.9768404960632324, 1.9627240896224976, 1.8200706243515015, 1.8402653932571411, 1.6718487739562988, 1.6273648738861084, 1.8656893968582153, 1.8468140363693237, 1.8364399671554565, 1.828233242034912, 1.9361917972564697, 2.0063514709472656, 2.0049221515655518, 1.8682160377502441, 1.5977997779846191, 1.94389808177948, 1.9757457971572876, 1.9886744022369385, 1.6774921417236328, 1.3801751136779785, 1.5071337223052979, 1.92010498046875, 1.2047474384307861, 1.912502646446228, 2.1092615127563477, 0.8635744452476501, 2.0653059482574463, 1.8670812845230103, 1.9453763961791992, 1.8565455675125122, 1.2675527334213257, 1.9860682487487793, 1.8080902099609375, 1.3842182159423828, 1.722472906112671, 1.7855865955352783, 2.031594753265381, 1.5877947807312012, 1.8820104598999023, 1.8060814142227173, 1.1896247863769531, 1.5790477991104126, 1.8693755865097046, 1.4193023443222046, 1.4298471212387085, 1.4774131774902344, 1.149628758430481, 2.4032602310180664, 0.7610355615615845, 1.6930203437805176, 1.3014304637908936, 1.9575986862182617, 1.2024787664413452, 1.2501180171966553, 1.3623706102371216, 1.5420995950698853, 1.8931217193603516, 2.0193662643432617, 1.6166741847991943, 1.666658639907837, 1.5072382688522339, 1.282828450202942, 1.3530499935150146, 1.7831969261169434] [1.8771883249282837, 1.7509840726852417, 2.0871944427490234, 2.009781837463379, 1.9495055675506592, 1.9507580995559692, 1.8635785579681396, 1.8932348489761353, 1.9559216499328613, 1.948730707168579, 1.6022992134094238, 1.971382737159729, 2.0119781494140625, 1.6756285429000854, 1.7749844789505005, 1.8919661045074463, 1.9449357986450195, 1.7432618141174316, 2.0434482097625732, 1.9195654392242432, 2.0528488159179688, 1.7780497074127197, 2.0680556297302246, 2.170280933380127, 1.4549494981765747, 1.6471277475357056, 1.3655667304992676, 2.1440584659576416, 1.7817262411117554, 1.6157362461090088, 2.063751697540283, 1.5584056377410889, 1.8913213014602661, 2.036703109741211, 2.261939525604248, 1.2375648021697998, 1.656493902206421, 1.5859428644180298, 2.33170223236084, 1.7150994539260864, 1.0935003757476807, 2.0431666374206543, 1.7480449676513672, 1.7428544759750366, 2.030117988586426, 1.5535402297973633, 1.9833402633666992, 2.005192279815674, 2.449000358581543, 1.4014798402786255, 1.7298260927200317, 2.0986013412475586, 1.4859527349472046]
3 [1.8007408380508423, 1.9016401767730713, 1.833764672279358, 1.8440148830413818, 1.8171699047088623, 1.8319206237792969, 1.6686657667160034, 1.6600730419158936, 1.6029037237167358, 1.9805837869644165, 1.9691027402877808, 2.006993055343628, 1.9127767086029053, 2.0199263095855713, 1.9152100086212158, 1.8223495483398438, 1.78799307346344, 1.8127880096435547, 1.7826858758926392, 1.7794638872146606, 1.8228288888931274, 1.6843318939208984, 1.694452166557312, 1.6996158361434937, 1.6696829795837402, 1.6583484411239624, 1.9194267988204956, 1.8981783390045166, 1.760861873626709, 1.7802399396896362, 1.567283272743225, 1.5296179056167603, 1.804753065109253, 1.7867439985275269, 1.7698109149932861, 1.762373685836792, 1.8514484167099, 1.913233995437622, 1.928868293762207, 1.7943356037139893, 1.5339244604110718, 1.85655677318573, 1.8832086324691772, 1.8913112878799438, 1.5417006015777588, 1.3211452960968018, 1.4441478252410889, 1.8166106939315796, 1.1283504962921143, 1.8250693082809448, 1.9519007205963135, 0.7782211303710938, 1.9983352422714233, 1.6672168970108032, 1.8610535860061646, 1.7732057571411133, 1.1068873405456543, 1.9037114381790161, 1.6574547290802002, 1.257082223892212, 1.6832406520843506, 1.7304726839065552, 1.9641128778457642, 1.3709343671798706, 1.7519115209579468, 1.7011035680770874, 1.018866777420044, 1.3302221298217773, 1.7795326709747314, 1.2831428050994873, 1.3201429843902588, 1.3149150609970093, 0.9262334704399109, 2.097419500350952, 0.649462878704071, 1.6061738729476929, 1.2239654064178467, 1.127740740776062, 1.04241144657135, 1.1105769872665405, 1.2366937398910522, 1.3126226663589478, 1.6898010969161987, 1.839579463005066, 1.3964747190475464, 1.4837920665740967, 1.3626255989074707, 1.1607588529586792, 1.1848901510238647, 1.5487337112426758] [1.8315774202346802, 1.6654268503189087, 2.0210916996002197, 1.9474400281906128, 1.8952957391738892, 1.8633378744125366, 1.78752863407135, 1.824938416481018, 1.923200011253357, 1.885895013809204, 1.5322909355163574, 1.8993905782699585, 1.9484666585922241, 1.626860499382019, 1.7316395044326782, 1.8435181379318237, 1.8549083471298218, 1.674631118774414, 1.9797842502593994, 1.836584448814392, 1.992594838142395, 1.7589517831802368, 1.985248327255249, 2.1076743602752686, 1.3995327949523926, 1.6320598125457764, 1.3235844373703003, 2.053274154663086, 1.758741021156311, 1.5954551696777344, 1.9744153022766113, 1.4406352043151855, 1.7872779369354248, 2.0321438312530518, 2.136375904083252, 1.1768741607666016, 1.5686979293823242, 1.555737853050232, 2.2035293579101562, 1.6241282224655151, 1.0050071477890015, 1.9789844751358032, 1.6273248195648193, 1.6326631307601929, 2.0050923824310303, 1.3371034860610962, 1.8877122402191162, 1.9766216278076172, 2.37534499168396, 1.2121354341506958, 1.7562223672866821, 2.0594849586486816, 1.3849763870239258]
4 [1.749204158782959, 1.846000075340271, 1.7630094289779663, 1.7743816375732422, 1.7507140636444092, 1.7519100904464722, 1.5808353424072266, 1.589412808418274, 1.515069603919983, 1.9201380014419556, 1.9077767133712769, 1.9456045627593994, 1.8314908742904663, 1.9510037899017334, 1.839539647102356, 1.7511985301971436, 1.7167952060699463, 1.7442948818206787, 1.712306261062622, 1.6986814737319946, 1.7825090885162354, 1.6175532341003418, 1.6283894777297974, 1.6312721967697144, 1.6013933420181274, 1.5972216129302979, 1.8586699962615967, 1.833966612815857, 1.68777334690094, 1.7092971801757812, 1.486289620399475, 1.449629306793213, 1.7417564392089844, 1.7297008037567139, 1.7083443403244019, 1.7016282081604004, 1.766068696975708, 1.8475804328918457, 1.8609814643859863, 1.7351796627044678, 1.4656903743743896, 1.773535132408142, 1.8111063241958618, 1.8174307346343994, 1.445541501045227, 1.2398991584777832, 1.3715786933898926, 1.7300033569335938, 1.036418080329895, 1.7691093683242798, 1.815829873085022, 0.6631960272789001, 1.9441359043121338, 1.4684031009674072, 1.7791699171066284, 1.6947344541549683, 0.7953262329101562, 1.8474197387695312, 1.6071761846542358, 1.1469477415084839, 1.5130153894424438, 1.6556860208511353, 1.8690680265426636, 1.208619236946106, 1.6394546031951904, 1.5608227252960205, 0.917988657951355, 1.1650594472885132, 1.7042979001998901, 1.1870559453964233, 1.19698965549469, 1.1127887964248657, 0.7757509350776672, 1.8667168617248535, 0.5032727122306824, 1.531772494316101, 1.1164093017578125, 0.7754771709442139, 0.8112674951553345, 1.03082275390625, 1.1006217002868652, 1.193252444267273, 1.545074224472046, 1.669777274131775, 1.1810532808303833, 1.3247705698013306, 1.2579532861709595, 1.1102075576782227, 1.0982416868209839, 1.3966435194015503] [1.7825212478637695, 1.5714833736419678, 1.9548077583312988, 1.890007495880127, 1.8306052684783936, 1.8043930530548096, 1.700649380683899, 1.7618736028671265, 1.851351022720337, 1.834889531135559, 1.4772672653198242, 1.8503276109695435, 1.8932379484176636, 1.5792275667190552, 1.6871157884597778, 1.7977246046066284, 1.7877037525177002, 1.5616300106048584, 1.9202443361282349, 1.7814418077468872, 1.9387617111206055, 1.603868842124939, 1.914725422859192, 2.0465078353881836, 1.3449681997299194, 1.6192137002944946, 1.2579584121704102, 1.9986212253570557, 1.6703526973724365, 1.5435216426849365, 1.9248499870300293, 1.459670901298523, 1.7071844339370728, 1.9313191175460815, 1.9445699453353882, 1.179111361503601, 1.4848687648773193, 1.4781709909439087, 2.158754348754883, 1.5884544849395752, 0.9213817715644836, 1.956903100013733, 1.5968531370162964, 1.5503034591674805, 2.0619277954101562, 1.1074714660644531, 1.7987498044967651, 1.9775581359863281, 2.314204454421997, 1.203689455986023, 1.730266809463501, 2.0554192066192627, 1.3896735906600952]
5 [1.6945607662200928, 1.7970187664031982, 1.6726382970809937, 1.674855351448059, 1.6544082164764404, 1.676928162574768, 1.484914779663086, 1.4990030527114868, 1.4430441856384277, 1.8800626993179321, 1.8688005208969116, 1.8949376344680786, 1.7653876543045044, 1.9022940397262573, 1.7930611371994019, 1.6932252645492554, 1.6609060764312744, 1.686288833618164, 1.65557861328125, 1.6490061283111572, 1.7468641996383667, 1.5558991432189941, 1.57008695602417, 1.577933669090271, 1.5385966300964355, 1.549091100692749, 1.8149502277374268, 1.7909181118011475, 1.6257658004760742, 1.6499816179275513, 1.385424017906189, 1.3532296419143677, 1.689167857170105, 1.6800681352615356, 1.655211329460144, 1.6481233835220337, 1.7019596099853516, 1.7909337282180786, 1.806007742881775, 1.7028125524520874, 1.4028173685073853, 1.714158535003662, 1.7496747970581055, 1.764798879623413, 1.3284332752227783, 1.1655380725860596, 1.3056697845458984, 1.654808521270752, 0.9569361209869385, 1.6725196838378906, 1.7041488885879517, 0.5806904435157776, 1.8838863372802734, 1.3685544729232788, 1.700904369354248, 1.6361846923828125, 0.6050148010253906, 1.7817506790161133, 1.5099986791610718, 1.0569707155227661, 1.363673210144043, 1.5651222467422485, 1.7702101469039917, 1.0559258460998535, 1.5815181732177734, 1.4820033311843872, 0.7792699933052063, 1.08243727684021, 1.6672003269195557, 1.067396640777588, 1.113424301147461, 0.9802377820014954, 0.6415339112281799, 1.6662698984146118, 0.37077096104621887, 1.556002140045166, 1.0145556926727295, 0.37745916843414307, 0.502231776714325, 0.9185380339622498, 1.0042521953582764, 0.8816124796867371, 1.4317033290863037, 1.5455312728881836, 1.0735641717910767, 1.167103886604309, 1.1917095184326172, 0.988210141658783, 0.9972769618034363, 1.285109519958496] [1.7569379806518555, 1.538573980331421, 1.9043594598770142, 1.8511086702346802, 1.7944272756576538, 1.782435417175293, 1.6704210042953491, 1.7311718463897705, 1.8107415437698364, 1.7870291471481323, 1.4562921524047852, 1.795512318611145, 1.8573472499847412, 1.5429052114486694, 1.6666449308395386, 1.7521088123321533, 1.7228655815124512, 1.5104446411132812, 1.8850739002227783, 1.6959925889968872, 1.884379267692566, 1.5094102621078491, 1.8741455078125, 2.003985643386841, 1.3369258642196655, 1.6256998777389526, 1.2162561416625977, 1.9471862316131592, 1.631950855255127, 1.4730820655822754, 1.857775330543518, 1.3038979768753052, 1.6246708631515503, 1.8902504444122314, 1.835487961769104, 1.1470221281051636, 1.4242134094238281, 1.5366548299789429, 2.105909824371338, 1.5414185523986816, 0.8285089731216431, 1.8899545669555664, 1.5624483823776245, 1.506129503250122, 1.9837720394134521, 0.9069609642028809, 1.7701810598373413, 1.9118198156356812, 2.2497808933258057, 1.1547110080718994, 1.76754629611969, 1.9505141973495483, 1.4032516479492188]
6 [1.6655467748641968, 1.7449473142623901, 1.6383004188537598, 1.6416196823120117, 1.6099640130996704, 1.6242599487304688, 1.4382537603378296, 1.4507743120193481, 1.387782335281372, 1.8020440340042114, 1.7928324937820435, 1.8164867162704468, 1.6858383417129517, 1.8368823528289795, 1.727420449256897, 1.6368192434310913, 1.6028562784194946, 1.6276763677597046, 1.5947704315185547, 1.5775279998779297, 1.7047264575958252, 1.494627833366394, 1.5095638036727905, 1.5158343315124512, 1.475921630859375, 1.4774054288864136, 1.773825764656067, 1.7425099611282349, 1.570968747138977, 1.5959848165512085, 1.2987680435180664, 1.2694131135940552, 1.6329392194747925, 1.623892903327942, 1.6004019975662231, 1.597542643547058, 1.6479045152664185, 1.7451238632202148, 1.7577264308929443, 1.6523011922836304, 1.3470832109451294, 1.6663888692855835, 1.7102400064468384, 1.713078260421753, 1.246352195739746, 1.0910898447036743, 1.240249752998352, 1.5873496532440186, 0.8654127717018127, 1.568954586982727, 1.6181037425994873, 0.494495689868927, 1.8517794609069824, 1.2025251388549805, 1.611825704574585, 1.5911054611206055, 0.5724009871482849, 1.7311140298843384, 1.312687873840332, 0.9663979411125183, 1.294883131980896, 1.4785144329071045, 1.7116981744766235, 1.003694772720337, 1.5181052684783936, 1.393656849861145, 0.722762405872345, 1.0212147235870361, 1.639581561088562, 1.0191007852554321, 1.0656492710113525, 0.882817804813385, 0.5341204404830933, 1.4699751138687134, 0.3600919246673584, 1.528912901878357, 1.2402160167694092, 0.5495760440826416, 0.38209739327430725, 0.8595882058143616, 0.9104283452033997, 0.7570213079452515, 1.3053947687149048, 1.4154157638549805, 0.992368757724762, 1.0734281539916992, 1.1392238140106201, 0.9451326727867126, 0.8919404149055481, 1.1644247770309448] [1.691791296005249, 1.4350978136062622, 1.873129963874817, 1.8066562414169312, 1.7308433055877686, 1.7280579805374146, 1.5908478498458862, 1.6700330972671509, 1.7313730716705322, 1.7352904081344604, 1.3853251934051514, 1.7463469505310059, 1.8079839944839478, 1.501562476158142, 1.5935693979263306, 1.6766172647476196, 1.665270209312439, 1.4001507759094238, 1.8365428447723389, 1.6558972597122192, 1.8507546186447144, 1.3720204830169678, 1.8328020572662354, 1.9444756507873535, 1.2505701780319214, 1.629578709602356, 1.0728540420532227, 1.8851065635681152, 1.607828974723816, 1.4952375888824463, 1.837910532951355, 1.4822558164596558, 1.5650137662887573, 1.9002540111541748, 1.7742818593978882, 1.0900709629058838, 1.3791944980621338, 1.3734077215194702, 2.040925979614258, 1.6093732118606567, 0.7577794194221497, 1.8701034784317017, 1.3791078329086304, 1.4451779127120972, 2.1273107528686523, 0.9126238226890564, 1.8036887645721436, 1.9821964502334595, 2.2375481128692627, 1.1293699741363525, 1.7411062717437744, 1.9145630598068237, 1.2532258033752441]
7 [1.6133111715316772, 1.7042056322097778, 1.5736258029937744, 1.5766197443008423, 1.5496010780334473, 1.5595529079437256, 1.3659422397613525, 1.3928329944610596, 1.3214854001998901, 1.7875336408615112, 1.7778748273849487, 1.8000680208206177, 1.6420025825500488, 1.8052117824554443, 1.686525821685791, 1.5998220443725586, 1.568047285079956, 1.5949580669403076, 1.5602376461029053, 1.5442891120910645, 1.709403157234192, 1.4615883827209473, 1.4789751768112183, 1.4819477796554565, 1.4385645389556885, 1.4400357007980347, 1.7247235774993896, 1.703540325164795, 1.519795298576355, 1.54938805103302, 1.248623013496399, 1.2107722759246826, 1.585902452468872, 1.5794585943222046, 1.5599983930587769, 1.5551276206970215, 1.6061816215515137, 1.7220900058746338, 1.723825454711914, 1.5925257205963135, 1.3071820735931396, 1.6175633668899536, 1.6603394746780396, 1.6596958637237549, 1.2008627653121948, 1.0473248958587646, 1.1993211507797241, 1.532257318496704, 0.8089555501937866, 1.4382201433181763, 1.5159103870391846, 0.42720526456832886, 1.7990045547485352, 1.0539034605026245, 1.5183167457580566, 1.5528154373168945, 0.5316351652145386, 1.6798778772354126, 1.2175573110580444, 0.8942640423774719, 1.2295262813568115, 1.4292271137237549, 1.645468831062317, 0.9537451267242432, 1.4155744314193726, 1.3207772970199585, 0.60444176197052, 0.9501108527183533, 1.6300153732299805, 0.9015185832977295, 0.9338793158531189, 0.780273973941803, 0.44424477219581604, 1.336044192314148, 0.28384560346603394, 1.3983103036880493, 1.0025941133499146, 0.6224814057350159, 0.2970202565193176, 0.8533024787902832, 0.8917725086212158, 0.649693489074707, 1.3661521673202515, 1.2945890426635742, 0.9208258986473083, 1.0035245418548584, 1.087172508239746, 0.8188705444335938, 0.8134795427322388, 1.0275137424468994] [1.6587682962417603, 1.4082132577896118, 1.8248622417449951, 1.764072299003601, 1.6924375295639038, 1.6868560314178467, 1.5583860874176025, 1.6193736791610718, 1.7088849544525146, 1.6947416067123413, 1.345860481262207, 1.6900064945220947, 1.7604272365570068, 1.441236138343811, 1.5643366575241089, 1.633851170539856, 1.6125985383987427, 1.411414384841919, 1.7919319868087769, 1.5839077234268188, 1.8119181394577026, 1.353234052658081, 1.782667875289917, 1.9087400436401367, 1.2415112257003784, 1.5491591691970825, 1.0321674346923828, 1.8158011436462402, 1.5907248258590698, 1.3952239751815796, 1.7743489742279053, 1.377258062362671, 1.486567497253418, 1.903141975402832, 1.7239577770233154, 1.081597089767456, 1.4376357793807983, 1.3763694763183594, 1.9821184873580933, 1.4867942333221436, 0.6478331089019775, 1.8228254318237305, 1.145287275314331, 1.4083372354507446, 1.9389538764953613, 0.9593959450721741, 1.7205744981765747, 1.872681975364685, 2.257535457611084, 1.098841667175293, 1.8307156562805176, 1.8634347915649414, 1.361504077911377]
8 [1.5589954853057861, 1.651573657989502, 1.5227329730987549, 1.5319610834121704, 1.5201963186264038, 1.5276727676391602, 1.3294306993484497, 1.3513115644454956, 1.289547324180603, 1.741910457611084, 1.7387205362319946, 1.7564020156860352, 1.6031407117843628, 1.7690927982330322, 1.643436074256897, 1.5571030378341675, 1.5212019681930542, 1.5517289638519287, 1.5126402378082275, 1.4922617673873901, 1.6376656293869019, 1.408096194267273, 1.4313511848449707, 1.4338676929473877, 1.3854092359542847, 1.3785911798477173, 1.6912562847137451, 1.66200590133667, 1.4726810455322266, 1.5024844408035278, 1.1922680139541626, 1.1585580110549927, 1.5396811962127686, 1.5315041542053223, 1.5074137449264526, 1.5094696283340454, 1.5642340183258057, 1.6901048421859741, 1.6883057355880737, 1.544966459274292, 1.262929916381836, 1.5826479196548462, 1.6353620290756226, 1.6107735633850098, 1.113420844078064, 0.9971945881843567, 1.1470750570297241, 1.4878854751586914, 0.7384939193725586, 1.3299764394760132, 1.4458330869674683, 0.38580504059791565, 1.7798717021942139, 0.9850620627403259, 1.4741588830947876, 1.5061328411102295, 0.36026033759117126, 1.6286784410476685, 0.9923038482666016, 0.797137975692749, 1.1960495710372925, 1.331992268562317, 1.5858566761016846, 0.9094968438148499, 1.3456047773361206, 1.2176964282989502, 0.5066369771957397, 0.8098679780960083, 1.5400047302246094, 0.8224303126335144, 0.8421431183815002, 0.6959259510040283, 0.45969685912132263, 1.190569281578064, 0.2089940458536148, 1.3481570482254028, 0.7642491459846497, 0.8332958817481995, 0.2993200719356537, 0.7773832678794861, 0.9159507751464844, 0.62281733751297, 1.2086659669876099, 1.161081314086914, 0.8445307612419128, 0.8399510979652405, 0.9669336676597595, 0.7571939826011658, 0.6832922101020813, 0.9220200777053833] [1.6462467908859253, 1.323732614517212, 1.819381833076477, 1.7474536895751953, 1.677207350730896, 1.6517648696899414, 1.4994627237319946, 1.6024470329284668, 1.6980342864990234, 1.6573584079742432, 1.2815841436386108, 1.6642119884490967, 1.7337955236434937, 1.400755763053894, 1.5321367979049683, 1.6019583940505981, 1.5472807884216309, 1.2947032451629639, 1.7938003540039062, 1.5316681861877441, 1.807944416999817, 1.2606490850448608, 1.7564046382904053, 1.9234498739242554, 1.1048065423965454, 1.5061662197113037, 0.8909820318222046, 1.8649752140045166, 1.5247880220413208, 1.3795939683914185, 1.7589337825775146, 1.157740831375122, 1.444674015045166, 1.8845411539077759, 1.76251220703125, 1.0317989587783813, 1.398036241531372, 1.3901160955429077, 2.008859872817993, 1.4815770387649536, 0.6478369235992432, 1.8631565570831299, 1.1107807159423828, 1.3564213514328003, 1.8656240701675415, 0.8930754661560059, 1.7065287828445435, 1.9291185140609741, 2.2063710689544678, 0.9969898462295532, 1.7295206785202026, 1.7625837326049805, 1.2678765058517456]
9 [1.5355353355407715, 1.6210342645645142, 1.4641555547714233, 1.4462721347808838, 1.43880033493042, 1.435521125793457, 1.2312768697738647, 1.2629728317260742, 1.2049305438995361, 1.7122583389282227, 1.7119779586791992, 1.7282830476760864, 1.5518168210983276, 1.7457267045974731, 1.6213830709457397, 1.4991204738616943, 1.4712903499603271, 1.5053484439849854, 1.4652962684631348, 1.4467709064483643, 1.630685567855835, 1.372792363166809, 1.3955963850021362, 1.3969758749008179, 1.348429560661316, 1.3271931409835815, 1.6554266214370728, 1.623975396156311, 1.4388929605484009, 1.460854411125183, 1.1541186571121216, 1.1133559942245483, 1.5101004838943481, 1.500328779220581, 1.477288007736206, 1.479914665222168, 1.521742582321167, 1.6595371961593628, 1.6600818634033203, 1.4754750728607178, 1.2143170833587646, 1.5350309610366821, 1.5852538347244263, 1.552994728088379, 1.0921642780303955, 0.9525129795074463, 1.0983619689941406, 1.427183747291565, 0.6881335973739624, 1.2631033658981323, 1.3542286157608032, 0.31969958543777466, 1.716873288154602, 0.8805172443389893, 1.4124071598052979, 1.4665838479995728, 0.3245662450790405, 1.5662040710449219, 1.1748967170715332, 0.7294309735298157, 1.1464827060699463, 1.2872806787490845, 1.5219097137451172, 0.9081040024757385, 1.2761424779891968, 1.1640580892562866, 0.5476852059364319, 0.6788762211799622, 1.5091367959976196, 0.7244867086410522, 0.774323582649231, 0.6096376180648804, 0.4625818729400635, 1.1208237409591675, 0.18203817307949066, 1.3344895839691162, 0.8774768710136414, 0.3269648253917694, 0.19992069900035858, 0.7251580953598022, 0.7670265436172485, 0.5353714823722839, 1.2507808208465576, 1.19258713722229, 0.7829466462135315, 0.7744731903076172, 0.9038318395614624, 0.7124839425086975, 0.6837798953056335, 0.8931458592414856] [1.6112613677978516, 1.2727357149124146, 1.8019485473632812, 1.7293143272399902, 1.641546607017517, 1.6157114505767822, 1.4425251483917236, 1.5490189790725708, 1.6125975847244263, 1.6515605449676514, 1.2384920120239258, 1.6418052911758423, 1.7357321977615356, 1.368086814880371, 1.5302882194519043, 1.5987567901611328, 1.5689336061477661, 1.2343180179595947, 1.7696019411087036, 1.5369868278503418, 1.7949374914169312, 1.1404870748519897, 1.7523390054702759, 1.8838640451431274, 1.088838815689087, 1.51407790184021, 0.8557800650596619, 1.8324145078659058, 1.4657855033874512, 1.4107997417449951, 1.7696847915649414, 1.1263188123703003, 1.4786707162857056, 1.930143117904663, 1.6747007369995117, 1.0460602045059204, 1.390323519706726, 1.112533688545227, 1.9839304685592651, 1.4795647859573364, 0.5376027822494507, 1.8397226333618164, 1.0188690423965454, 1.4016227722167969, 1.8538938760757446, 0.9213575720787048, 1.7657408714294434, 1.9199025630950928, 2.174776554107666, 1.0361744165420532, 1.913615345954895, 1.7972617149353027, 1.1744940280914307]
