0 [6.886270046234131, 5.243986129760742, 4.263221740722656, 3.899423837661743, 3.6644303798675537, 3.5445284843444824, 3.336449146270752, 3.1064610481262207, 3.1011109352111816, 3.460191011428833, 3.0805630683898926, 2.915078639984131, 2.8820860385894775, 2.7913787364959717, 2.7452352046966553, 2.5085721015930176, 2.4644007682800293, 2.3079674243927, 2.309885025024414, 2.5925984382629395, 2.606081247329712, 2.4898030757904053, 2.4931070804595947, 2.433429479598999, 2.4377710819244385, 2.7897281646728516, 2.6063551902770996, 2.5206425189971924, 1.950949788093567, 2.51665997505188, 2.45333194732666, 2.505988121032715, 1.9122531414031982, 1.9326250553131104, 1.9138962030410767, 2.3288183212280273, 2.298631429672241, 2.2822654247283936, 2.2136070728302, 2.2478175163269043, 2.269899368286133, 2.1079416275024414, 2.1394917964935303, 2.394788980484009, 2.4771463871002197, 2.073029041290283, 2.157538652420044, 2.790393352508545, 2.21661114692688, 1.813405156135559, 2.3194074630737305, 1.535963773727417, 2.125659465789795, 1.5801522731781006, 2.47098708152771, 2.5250096321105957, 2.552385091781616, 2.648061752319336, 0.9755561947822571, 2.2610764503479004, 2.021676778793335, 2.797018527984619, 2.476078987121582, 2.5331544876098633, 1.1843359470367432, 1.4315619468688965, 1.8888013362884521, 1.9764295816421509, 2.0767366886138916, 2.1532907485961914, 3.050380229949951, 1.7171704769134521, 2.0449578762054443, 1.186081886291504, 2.046682834625244, 1.9776052236557007, 2.1055521965026855, 2.0398519039154053, 1.449420690536499] [1.9598870277404785, 1.9315109252929688, 2.126356601715088, 2.087864875793457, 2.0214743614196777, 2.2022523880004883, 1.8866307735443115, 2.470989465713501, 2.3120198249816895, 2.2028064727783203, 2.2024145126342773, 2.083923816680908, 2.1972503662109375, 2.36810564994812, 2.2584261894226074, 1.3185628652572632, 1.7043992280960083, 1.8295655250549316, 1.5974982976913452, 2.2302005290985107, 2.2670066356658936, 1.9121179580688477, 1.3340657949447632, 1.9226372241973877, 2.329414129257202, 1.1422271728515625, 1.5143547058105469, 2.119887351989746, 2.2455732822418213, 1.9160610437393188, 1.6376670598983765, 2.4032747745513916, 2.4709088802337646, 2.0404462814331055, 1.9972984790802002, 0.9478744864463806, 2.3035502433776855, 2.355851411819458, 2.5991880893707275, 1.772255539894104, 2.210840940475464, 2.589938163757324, 0.9044515490531921, 2.167215585708618]
1 [2.294299840927124, 2.282728672027588, 2.243934392929077, 2.153430938720703, 1.9530377388000488, 1.8883219957351685, 1.919433832168579, 1.9013211727142334, 1.988437533378601, 1.2647958993911743, 1.9175180196762085, 1.903201699256897, 1.8640753030776978, 1.8450219631195068, 1.8711192607879639, 1.7137099504470825, 1.702759027481079, 1.627902865409851, 1.6109458208084106, 1.88773775100708, 1.9305983781814575, 1.8626518249511719, 1.8619990348815918, 1.7922077178955078, 1.818697452545166, 2.0054876804351807, 2.0426180362701416, 1.903403401374817, 1.3223093748092651, 2.009826898574829, 2.008390188217163, 1.9861947298049927, 1.3687174320220947, 1.3925340175628662, 1.3739920854568481, 1.8985651731491089, 1.8552958965301514, 1.8786596059799194, 1.8340498208999634, 1.8660191297531128, 1.9185845851898193, 1.694731593132019, 1.7493818998336792, 1.9902671575546265, 2.0318851470947266, 1.6877899169921875, 1.7475807666778564, 2.2920026779174805, 1.8513102531433105, 1.4428101778030396, 1.9893903732299805, 0.9998321533203125, 1.5441288948059082, 1.1817463636398315, 2.0121219158172607, 1.3372048139572144, 2.129443645477295, 2.1797995567321777, 0.21127362549304962, 1.8780726194381714, 1.3446764945983887, 2.26505970954895, 2.250491142272949, 2.1662955284118652, 0.7480694055557251, 0.8826861381530762, 1.4962842464447021, 1.5114854574203491, 1.774060606956482, 1.8091284036636353, 2.5110056400299072, 1.3858953714370728, 1.6912081241607666, 0.847756564617157, 1.6154617071151733, 1.748993158340454, 0.5168965458869934, 1.8144795894622803, 1.1236450672149658] [1.8083125352859497, 1.6807070970535278, 1.9022119045257568, 1.9589015245437622, 1.9467476606369019, 2.0115537643432617, 1.6491217613220215, 2.274041175842285, 2.078085422515869, 2.0200183391571045, 2.005211591720581, 2.0038604736328125, 2.100984811782837, 2.2596466541290283, 2.03938889503479, 0.6985752582550049, 1.4352641105651855, 1.6095467805862427, 1.3532181978225708, 2.0870211124420166, 1.993438482284546, 1.8498244285583496, 1.2426049709320068, 1.7609734535217285, 2.193502426147461, 0.8811246752738953, 1.1910386085510254, 1.8763680458068848, 1.9525004625320435, 1.6784262657165527, 1.4006927013397217, 2.2065048217773438, 2.5048885345458984, 1.74470055103302, 1.7349170446395874, 0.6808405518531799, 1.9939378499984741, 2.134460210800171, 2.4484198093414307, 1.6317553520202637, 1.9823181629180908, 2.477423906326294, 1.1314135789871216, 2.0004260540008545]
2 [2.194138765335083, 2.0594069957733154, 2.0293843746185303, 1.9172652959823608, 1.7511849403381348, 1.7107789516448975, 1.6644821166992188, 1.5992964506149292, 1.6893223524093628, 0.9698050618171692, 1.666308045387268, 1.6871963739395142, 1.6070315837860107, 1.6351988315582275, 1.624921441078186, 1.3942995071411133, 1.382407307624817, 1.3551572561264038, 1.3331643342971802, 1.6459254026412964, 1.6805247068405151, 1.5830801725387573, 1.6074624061584473, 1.5438709259033203, 1.5779368877410889, 1.7977230548858643, 1.8370310068130493, 1.6952847242355347, 1.0078747272491455, 1.7564287185668945, 1.7837783098220825, 1.7728350162506104, 1.0735851526260376, 1.1057206392288208, 1.119171380996704, 1.6413071155548096, 1.5757131576538086, 1.6084967851638794, 1.5618053674697876, 1.6018790006637573, 1.6622563600540161, 1.4712964296340942, 1.48247492313385, 1.7526298761367798, 1.7865794897079468, 1.4134117364883423, 1.4128261804580688, 1.9196553230285645, 1.6318411827087402, 1.1487812995910645, 1.7677184343338013, 0.6997751593589783, 1.2595787048339844, 0.8749354481697083, 1.8427101373672485, 0.9921424984931946, 1.9069212675094604, 1.8794424533843994, 0.07441841065883636, 1.6289691925048828, 0.8879324197769165, 1.799344778060913, 2.012580394744873, 1.8603178262710571, 0.49708297848701477, 0.6411440372467041, 1.228924036026001, 1.25192391872406, 1.5566112995147705, 1.5920528173446655, 2.0604441165924072, 1.1962268352508545, 1.3441640138626099, 0.7282253503799438, 1.2938001155853271, 1.5396009683609009, 0.6123139262199402, 1.5013529062271118, 0.5917321443557739] [1.5450036525726318, 1.5257776975631714, 1.6716301441192627, 1.7184953689575195, 1.6067878007888794, 1.749907374382019, 1.3830491304397583, 2.1195321083068848, 1.885202407836914, 1.7405858039855957, 1.8113319873809814, 1.6559768915176392, 1.7848353385925293, 1.9178647994995117, 1.7773226499557495, 0.60580974817276, 1.2565866708755493, 1.4138152599334717, 1.1187574863433838, 1.8400286436080933, 1.7618927955627441, 1.6746587753295898, 1.0121675729751587, 1.5050565004348755, 1.9108155965805054, 0.5526589155197144, 0.9140061140060425, 1.6898791790008545, 2.01737904548645, 1.353940486907959, 1.0027574300765991, 1.9852498769760132, 2.2737343311309814, 1.5744074583053589, 1.3972786664962769, 0.5798380374908447, 1.7056077718734741, 1.8492181301116943, 2.462049961090088, 1.5645397901535034, 1.8869246244430542, 2.029500961303711, 1.1788760423660278, 1.8403267860412598]
3 [1.8914992809295654, 1.8426976203918457, 1.8105565309524536, 1.6756857633590698, 1.4696093797683716, 1.4110426902770996, 1.3822115659713745, 1.3201086521148682, 1.4110089540481567, 0.7401402592658997, 1.4334232807159424, 1.4823392629623413, 1.3895764350891113, 1.425048589706421, 1.430992841720581, 1.1801810264587402, 1.1539255380630493, 1.1291407346725464, 1.0713169574737549, 1.424850583076477, 1.4742568731307983, 1.384761095046997, 1.3914341926574707, 1.3259327411651611, 1.3972899913787842, 1.6320455074310303, 1.6570965051651, 1.5820331573486328, 0.8156652450561523, 1.566291093826294, 1.6041929721832275, 1.625380277633667, 0.8590512871742249, 0.8765493035316467, 0.9103982448577881, 1.4560457468032837, 1.376286506652832, 1.4187036752700806, 1.3954116106033325, 1.4276037216186523, 1.4719524383544922, 1.2730458974838257, 1.2278398275375366, 1.581652283668518, 1.5983538627624512, 1.221920132637024, 1.2216427326202393, 1.6229221820831299, 1.4611942768096924, 0.9549164772033691, 1.546653389930725, 0.49795442819595337, 1.034659743309021, 0.7252259254455566, 1.6329728364944458, 0.5589894652366638, 1.7460814714431763, 1.6950469017028809, 0.05356283113360405, 1.5222597122192383, 0.6672167181968689, 1.5267541408538818, 1.767554759979248, 1.616395354270935, 0.34895414113998413, 0.471836119890213, 1.0588188171386719, 1.100081443786621, 1.0851107835769653, 1.4060529470443726, 1.5892817974090576, 1.0442988872528076, 1.037147045135498, 1.076695442199707, 1.2437182664871216, 1.4394387006759644, 1.4577744007110596, 1.5433496236801147, 0.8091096878051758] [1.6603220701217651, 1.634880781173706, 1.7203588485717773, 1.8208694458007812, 1.8832601308822632, 1.862308144569397, 1.5092843770980835, 2.1560254096984863, 1.8152220249176025, 1.8124316930770874, 1.861655592918396, 2.0368576049804688, 1.995943546295166, 2.147062063217163, 1.9223564863204956, 0.5468618869781494, 1.0157142877578735, 1.331832766532898, 1.2364616394042969, 1.8702791929244995, 1.8506983518600464, 2.059951066970825, 1.2602230310440063, 1.6771796941757202, 2.06042742729187, 0.7395209074020386, 1.1871216297149658, 1.7567874193191528, 2.034841299057007, 1.2284507751464844, 0.9255364537239075, 2.1489169597625732, 2.5007426738739014, 1.8774032592773438, 1.4070671796798706, 0.8969337940216064, 1.7569952011108398, 1.9240466356277466, 2.5811588764190674, 1.8326464891433716, 1.9377323389053345, 2.2247314453125, 1.9486157894134521, 1.760597586631775]
4 [2.024946451187134, 1.924535870552063, 1.8285337686538696, 1.7143725156784058, 1.5729776620864868, 1.539711356163025, 1.469559669494629, 1.3505083322525024, 1.3740545511245728, 0.8073977828025818, 1.462017297744751, 1.4544343948364258, 1.301184058189392, 1.3960676193237305, 1.3804771900177002, 1.1700371503829956, 1.1329965591430664, 1.1432377099990845, 1.0206305980682373, 1.3639267683029175, 1.4076215028762817, 1.3503514528274536, 1.3385906219482422, 1.2651398181915283, 1.3001989126205444, 1.5470211505889893, 1.5775052309036255, 1.4835307598114014, 0.8061542510986328, 1.5342150926589966, 1.5603896379470825, 1.577722430229187, 0.8200375437736511, 0.8551648259162903, 0.8572873473167419, 1.3267611265182495, 1.252878189086914, 1.2996948957443237, 1.3013745546340942, 1.3318006992340088, 1.3527634143829346, 1.1636091470718384, 1.0620779991149902, 1.515623688697815, 1.4600332975387573, 1.1005784273147583, 1.143630027770996, 1.4477038383483887, 1.3482398986816406, 0.8175126314163208, 1.451546311378479, 0.47886618971824646, 0.8821496367454529, 0.6545483469963074, 1.4699935913085938, 0.4298801124095917, 1.5938682556152344, 1.5535565614700317, 0.0352262482047081, 1.426829218864441, 0.49640873074531555, 1.2542142868041992, 1.7073347568511963, 1.4538708925247192, 0.35794058442115784, 0.2774706184864044, 0.9571905732154846, 0.9835101366043091, 1.0058640241622925, 1.249669075012207, 1.258901834487915, 0.9654018878936768, 0.901680052280426, 0.8372336626052856, 1.1382875442504883, 1.1881340742111206, 1.3159005641937256, 1.5418577194213867, 0.5367313623428345] [1.4915715456008911, 1.5260084867477417, 1.5990954637527466, 1.5697495937347412, 1.3867048025131226, 1.723976492881775, 1.3778510093688965, 2.165316581726074, 1.6895414590835571, 1.7045378684997559, 1.7849547863006592, 1.3851102590560913, 1.5645461082458496, 1.6406974792480469, 1.6662123203277588, 0.5176264047622681, 1.2864115238189697, 1.5173993110656738, 1.122085690498352, 1.584822654724121, 1.656768560409546, 1.53950834274292, 0.9697180390357971, 1.3166217803955078, 1.6997164487838745, 0.47655361890792847, 0.9285972118377686, 1.4851683378219604, 1.8576369285583496, 1.1492891311645508, 0.7945216298103333, 1.8400003910064697, 2.2321107387542725, 1.3879108428955078, 1.2861136198043823, 0.6556934714317322, 1.3304197788238525, 1.7418441772460938, 2.3427605628967285, 1.3732786178588867, 1.7747855186462402, 2.1226844787597656, 1.0219444036483765, 1.6841344833374023]
5 [1.6100150346755981, 1.7827423810958862, 1.6000163555145264, 1.4104524850845337, 1.2101624011993408, 1.2012524604797363, 1.180466890335083, 1.1429295539855957, 1.2765908241271973, 0.6503998637199402, 1.2592428922653198, 1.2806670665740967, 1.1415760517120361, 1.2421643733978271, 1.1970489025115967, 1.0007425546646118, 1.0159661769866943, 0.9778550863265991, 0.9319866895675659, 1.2229386568069458, 1.2568496465682983, 1.1686891317367554, 1.1885030269622803, 1.0236105918884277, 1.1248146295547485, 1.3963319063186646, 1.3958075046539307, 1.3315593004226685, 0.665962815284729, 1.390765905380249, 1.430314540863037, 1.461581826210022, 0.7405489683151245, 0.7459096312522888, 0.750581681728363, 1.249281644821167, 1.135725736618042, 1.197992205619812, 1.170690655708313, 1.2206298112869263, 1.211105227470398, 1.0517232418060303, 0.9371291399002075, 1.3842601776123047, 1.3704638481140137, 0.9791133999824524, 0.9761003255844116, 1.346310019493103, 1.250218152999878, 0.7544029951095581, 1.3252193927764893, 0.37759172916412354, 0.7053984999656677, 0.5953061580657959, 1.329329252243042, 0.3656812906265259, 1.4493054151535034, 1.3780934810638428, 0.028485039249062538, 1.2881617546081543, 0.41790643334388733, 1.0765540599822998, 1.4394780397415161, 1.2339948415756226, 0.2404693067073822, 0.3077012896537781, 0.755398690700531, 0.7702212333679199, 0.8030445575714111, 1.0993291139602661, 1.0395170450210571, 0.8172123432159424, 0.6660118103027344, 0.5326899886131287, 0.8390505313873291, 0.7946662902832031, 0.19768187403678894, 0.9664627909660339, 0.17923563718795776] [1.1913830041885376, 1.0877463817596436, 1.2640326023101807, 1.3205379247665405, 1.1226035356521606, 1.4120579957962036, 1.0850104093551636, 1.8511736392974854, 1.4626942873001099, 1.3355085849761963, 1.385125756263733, 1.2847530841827393, 1.3279399871826172, 1.544404149055481, 1.4988422393798828, 0.8927918672561646, 1.1594834327697754, 1.432602882385254, 0.7931321263313293, 1.476699709892273, 1.4917045831680298, 1.6771050691604614, 0.899142324924469, 1.1469935178756714, 1.6362990140914917, 0.6483665704727173, 0.6830679774284363, 1.5081334114074707, 1.931649923324585, 1.2127444744110107, 0.8743506669998169, 1.678929090499878, 2.1025755405426025, 1.5775920152664185, 0.9624347686767578, 0.864595890045166, 1.4476667642593384, 1.8008240461349487, 2.059724807739258, 1.3283188343048096, 1.7312301397323608, 1.9426295757293701, 0.6945400834083557, 1.5364551544189453]
6 [1.4416710138320923, 1.4367356300354004, 1.4144772291183472, 1.2465146780014038, 1.102419376373291, 1.1089773178100586, 1.0248634815216064, 0.9355248212814331, 1.062291145324707, 0.38922467827796936, 1.0437523126602173, 1.1294273138046265, 1.0082323551177979, 1.0706278085708618, 1.0389454364776611, 0.840408444404602, 0.8528651595115662, 0.8293758034706116, 0.7862087488174438, 1.091526746749878, 1.1403528451919556, 1.0652302503585815, 1.0339142084121704, 0.8955544233322144, 1.017957329750061, 1.3226944208145142, 1.2638739347457886, 1.1610143184661865, 0.5298452377319336, 1.2316118478775024, 1.284838080406189, 1.3570947647094727, 0.589594304561615, 0.5958689451217651, 0.6422127485275269, 1.0959241390228271, 1.0155214071273804, 1.0481752157211304, 1.0269542932510376, 1.0707371234893799, 1.046034336090088, 0.9389915466308594, 0.7760558724403381, 1.2508633136749268, 1.2170063257217407, 0.836700975894928, 0.8245226144790649, 1.0851489305496216, 1.105441689491272, 0.6001743078231812, 1.2085602283477783, 0.2774387300014496, 0.6412808299064636, 0.505007266998291, 1.2319809198379517, 0.2608872354030609, 1.3404325246810913, 1.21523118019104, 0.009124035015702248, 1.1872442960739136, 0.2779211401939392, 0.8311002254486084, 1.3421688079833984, 1.051235318183899, 0.21970149874687195, 0.21550500392913818, 0.6430647969245911, 0.5938609838485718, 0.5962323546409607, 0.8779069781303406, 0.7065751552581787, 0.62209153175354, 0.5705899596214294, 0.3496757745742798, 0.6896401047706604, 0.6233323216438293, 0.030349411070346832, 0.9883642792701721, 0.07540719211101532] [1.2205983400344849, 1.2670817375183105, 1.2576195001602173, 1.2835880517959595, 1.0750707387924194, 1.3500769138336182, 1.137925148010254, 2.0624489784240723, 1.4457695484161377, 1.317981243133545, 1.3317654132843018, 1.1691004037857056, 1.27541184425354, 1.4810742139816284, 1.4180790185928345, 0.830333948135376, 1.0270432233810425, 1.5464776754379272, 0.8143590688705444, 1.2981940507888794, 1.3739176988601685, 1.4753133058547974, 0.6606593132019043, 1.0175710916519165, 1.818561315536499, 0.2822883725166321, 0.5803938508033752, 1.3873202800750732, 1.482651948928833, 0.8592576384544373, 0.7497642040252686, 1.5545780658721924, 1.9704334735870361, 1.4814280271530151, 0.8598794937133789, 1.0096598863601685, 1.3188974857330322, 1.88861083984375, 2.1140427589416504, 0.8549941182136536, 1.6321805715560913, 1.8960295915603638, 0.9275952577590942, 1.4499268531799316]
7 [1.3907265663146973, 1.376403570175171, 1.264001727104187, 1.0580780506134033, 0.9170801639556885, 0.8877739310264587, 0.8599207997322083, 0.8169915676116943, 0.8834490776062012, 0.3413679897785187, 0.9100955128669739, 0.994866669178009, 0.8447009921073914, 0.9222227334976196, 0.9118078947067261, 0.7168862223625183, 0.7060914635658264, 0.6734243631362915, 0.6453487277030945, 0.9437422156333923, 0.9656164050102234, 0.9062480926513672, 0.9068202376365662, 0.7646151185035706, 0.9831287264823914, 1.1926807165145874, 1.1551793813705444, 1.0015727281570435, 0.4232006072998047, 1.132237195968628, 1.1781306266784668, 1.233380675315857, 0.49778375029563904, 0.5241668820381165, 0.5525751709938049, 0.9986743927001953, 0.884270191192627, 0.940150260925293, 0.9128134250640869, 0.964763879776001, 0.9289153218269348, 0.8176679015159607, 0.6754783987998962, 1.1527369022369385, 1.149518370628357, 0.7265247702598572, 0.7295234203338623, 0.9741901755332947, 0.9722414016723633, 0.5133844017982483, 1.0823957920074463, 0.27759024500846863, 0.5031151175498962, 0.4528196454048157, 1.0818613767623901, 0.20309381186962128, 1.2249661684036255, 1.1133850812911987, 0.004966001026332378, 1.088444471359253, 0.19827423989772797, 0.7273041009902954, 1.1725529432296753, 0.8604154586791992, 0.16423025727272034, 0.1277887225151062, 0.5020708441734314, 0.5002785921096802, 0.4576861560344696, 0.7376353144645691, 0.5550955533981323, 0.48255592584609985, 0.41683104634284973, 0.35434624552726746, 0.5551792979240417, 0.4041980504989624, 0.011806879192590714, 0.6716793775558472, 0.06613432615995407] [1.0607314109802246, 0.9852502942085266, 1.0692436695098877, 1.1550707817077637, 0.843684196472168, 1.1314719915390015, 1.0264440774917603, 1.860074758529663, 1.1355631351470947, 1.1031957864761353, 1.048187494277954, 0.8814579248428345, 0.9882875084877014, 1.2425050735473633, 1.2255284786224365, 1.6072965860366821, 0.8854604959487915, 1.6686562299728394, 0.7098973393440247, 1.1647732257843018, 1.2057416439056396, 1.5548734664916992, 0.7516700029373169, 0.8485108613967896, 1.4936294555664062, 0.6247177720069885, 0.4655696451663971, 1.2306394577026367, 1.5540881156921387, 0.8350693583488464, 0.758671760559082, 1.2709486484527588, 1.7303781509399414, 1.430138111114502, 0.675098180770874, 0.9594681262969971, 1.2205466032028198, 1.610955834388733, 1.7354954481124878, 0.973395049571991, 1.5486571788787842, 1.4855884313583374, 0.6468941569328308, 1.0806903839111328]
8 [1.132920265197754, 1.146086573600769, 1.1401073932647705, 0.9500436186790466, 0.8653829097747803, 0.8244710564613342, 0.751329779624939, 0.7265443801879883, 0.8235635161399841, 0.3082428276538849, 0.7689350843429565, 0.8623563051223755, 0.739578127861023, 0.8177770376205444, 0.7740163803100586, 0.6050809025764465, 0.6093996167182922, 0.5790892243385315, 0.5558240413665771, 0.8048439025878906, 0.816058337688446, 0.7775968313217163, 0.7671294808387756, 0.6180936694145203, 0.8986116647720337, 1.1148725748062134, 1.0800037384033203, 0.8867620229721069, 0.40476199984550476, 0.9907940626144409, 1.019888997077942, 1.1024236679077148, 0.41946083307266235, 0.4475874900817871, 0.47492632269859314, 0.8390566110610962, 0.7750918865203857, 0.8128600120544434, 0.8033532500267029, 0.8451215624809265, 0.7632494568824768, 0.6825675368309021, 0.5356801748275757, 1.0677191019058228, 1.0286059379577637, 0.6073516011238098, 0.6031643152236938, 0.8066116571426392, 0.8811067938804626, 0.4413208067417145, 0.9985845685005188, 0.1796727180480957, 0.47216325998306274, 0.42564263939857483, 0.9820612668991089, 0.1655474156141281, 1.1629942655563354, 0.9436100721359253, 0.003326407168060541, 1.0227124691009521, 0.17309141159057617, 0.5787454843521118, 1.0132765769958496, 0.8049379587173462, 0.15706978738307953, 0.1696593463420868, 0.4302642345428467, 0.3805312514305115, 0.3721378743648529, 0.5869656801223755, 0.4489580988883972, 0.3413539528846741, 0.27839285135269165, 0.3228823244571686, 0.42477455735206604, 0.3666866421699524, 0.006648126058280468, 0.41733822226524353, 0.29069992899894714] [1.0978120565414429, 1.1534234285354614, 1.0748240947723389, 1.2086467742919922, 0.881543755531311, 1.1500959396362305, 1.2181898355484009, 1.8940563201904297, 1.0603607892990112, 1.1444203853607178, 1.070085048675537, 0.829089879989624, 0.9618256092071533, 1.222312331199646, 1.2095974683761597, 1.526513695716858, 0.9423739314079285, 1.4313857555389404, 0.9026474952697754, 1.1124552488327026, 1.139715313911438, 1.704481601715088, 0.5493031144142151, 0.9629985094070435, 1.661808729171753, 0.18653222918510437, 0.6063544154167175, 1.1233422756195068, 1.4999059438705444, 0.976076602935791, 0.8575878739356995, 1.2346822023391724, 1.6866393089294434, 1.3600564002990723, 0.538328230381012, 1.3360105752944946, 1.0778166055679321, 1.8157602548599243, 1.5790128707885742, 0.8499849438667297, 1.401644229888916, 1.7684235572814941, 0.8404932618141174, 0.8457211256027222]
9 [1.0801857709884644, 1.1320444345474243, 1.0570769309997559, 0.8102854490280151, 0.9248447418212891, 0.8218837380409241, 0.6988890767097473, 0.6530013084411621, 0.8267070651054382, 0.40592625737190247, 0.8184127807617188, 0.81207674741745, 0.6678517460823059, 0.7563475966453552, 0.739633321762085, 0.5948266386985779, 0.5442209839820862, 0.5059677362442017, 0.49963417649269104, 0.7630811929702759, 0.7999227046966553, 0.7570492029190063, 0.725523054599762, 0.5738272666931152, 0.8386168479919434, 0.9299021363258362, 1.028139591217041, 0.7427073121070862, 0.5013317465782166, 0.9572500586509705, 1.002554178237915, 1.0270334482192993, 0.3930628001689911, 0.4182249903678894, 0.4121248722076416, 0.8222221732139587, 0.7484280467033386, 0.7464737892150879, 0.7346405982971191, 0.7785117626190186, 0.6682248711585999, 0.6176552772521973, 0.5133500099182129, 1.0108059644699097, 0.973501980304718, 0.5631527900695801, 0.5245917439460754, 0.7276816368103027, 0.8034568428993225, 0.41990014910697937, 0.9445887207984924, 0.16263507306575775, 0.41386768221855164, 0.38163113594055176, 0.9347507357597351, 0.2017921805381775, 1.1279356479644775, 0.8613624572753906, 0.009372331202030182, 0.9207366704940796, 0.19341471791267395, 0.4629700183868408, 0.8704962134361267, 0.6704109907150269, 0.26602187752723694, 0.11180956661701202, 0.3797396421432495, 1.0320472717285156, 0.3344791531562805, 0.5534705519676208, 0.3833264708518982, 0.2972327768802643, 0.3498881757259369, 0.21621428430080414, 0.4615192413330078, 0.629371702671051, 0.006519366055727005, 0.3986234664916992, 0.04771732538938522] [0.9763514995574951, 1.1532889604568481, 0.9694412350654602, 1.1415177583694458, 0.7461234331130981, 1.1150786876678467, 0.9344905018806458, 1.6410306692123413, 1.1044232845306396, 1.1015979051589966, 0.9988870620727539, 0.790634274482727, 0.8780592083930969, 1.1291714906692505, 1.1419070959091187, 1.795635461807251, 0.8921016454696655, 1.6906620264053345, 0.7684710025787354, 1.0788382291793823, 1.0870758295059204, 1.7002592086791992, 0.39919158816337585, 0.7440107464790344, 1.5301744937896729, 0.4395715296268463, 0.5282155871391296, 1.1935992240905762, 1.5945613384246826, 0.574312686920166, 0.7561811208724976, 1.1817944049835205, 1.8044040203094482, 1.573972225189209, 0.4577045738697052, 0.6183930039405823, 0.9692225456237793, 1.7782891988754272, 1.5539759397506714, 0.822056233882904, 1.5271986722946167, 1.5157603025436401, 0.9670106172561646, 1.0623151063919067]
