0 [3.4842023849487305, 3.4587655067443848, 3.4072446823120117, 3.464625358581543, 3.401355266571045, 3.3814902305603027, 3.4067015647888184, 3.3155975341796875, 3.31844425201416, 3.3094489574432373, 3.2986786365509033, 3.245926856994629, 3.2418742179870605, 3.2242281436920166, 3.2165591716766357, 3.1577517986297607, 3.26952862739563, 3.2071692943573, 3.2057294845581055, 3.1602790355682373, 3.0389373302459717, 3.1798927783966064, 3.17716646194458, 3.0661075115203857, 3.0150270462036133, 3.028258800506592, 3.0197529792785645, 2.9531564712524414, 2.9507052898406982, 3.0566415786743164, 3.0243759155273438, 3.0353827476501465, 2.9980783462524414, 2.9203786849975586, 2.9306933879852295, 2.922743558883667, 2.901313066482544, 2.66056227684021, 3.043118953704834, 2.892707109451294, 2.983335494995117, 2.651827096939087, 2.65265154838562, 2.6091952323913574, 2.8209221363067627, 2.7685036659240723, 2.4157638549804688, 2.855053186416626, 2.862687349319458, 2.366506814956665, 2.639017105102539, 2.5749778747558594, 2.684730052947998, 2.4583706855773926, 2.047503709793091, 2.7394001483917236, 2.6223902702331543, 2.7571864128112793, 2.7764081954956055, 2.6543068885803223, 2.301819086074829, 2.833270788192749, 2.8452200889587402, 2.865872383117676, 2.5902369022369385, 1.867427110671997, 2.491274356842041, 2.6534488201141357, 2.6044015884399414, 2.4566872119903564, 2.5183448791503906, 2.435472249984741, 2.3641512393951416, 2.3825981616973877, 2.569742202758789, 2.178677558898926, 2.616506576538086, 2.700140953063965, 2.4004275798797607, 2.4220619201660156, 2.7195348739624023, 2.378465414047241, 2.393725633621216] [2.439218282699585, 2.4169795513153076, 2.2999777793884277, 2.1808857917785645, 2.6239173412323, 2.5408501625061035, 2.2060136795043945, 2.6426217555999756, 2.338683605194092, 2.2898976802825928, 2.6397151947021484, 2.64469575881958, 2.4078071117401123, 2.4385433197021484, 2.579674482345581, 2.5838661193847656, 2.4819130897521973, 2.5126755237579346, 2.708761692047119, 2.4640605449676514, 2.554997444152832, 2.5619771480560303, 2.714664936065674, 2.253167152404785, 1.7248319387435913, 2.5209646224975586, 1.7251452207565308, 2.501333236694336, 2.035550832748413, 2.1689975261688232, 2.7274534702301025, 2.857807159423828, 2.655954360961914, 2.473592519760132, 2.1773040294647217, 3.068378448486328, 2.755279541015625, 2.584606647491455]
1 [2.5102288722991943, 2.4884254932403564, 2.466524839401245, 2.520930290222168, 2.4980108737945557, 2.3874034881591797, 2.3990836143493652, 2.3332021236419678, 2.340660572052002, 2.348707437515259, 2.408891439437866, 2.3666627407073975, 2.1919548511505127, 2.2454280853271484, 2.237295627593994, 2.184206485748291, 2.5797691345214844, 2.607933759689331, 2.4430131912231445, 2.4580209255218506, 2.1684558391571045, 2.5194528102874756, 2.516442060470581, 2.333768606185913, 2.2503669261932373, 2.2929491996765137, 2.298837184906006, 2.2379679679870605, 2.2174313068389893, 2.480142116546631, 2.44195556640625, 2.456709146499634, 2.4174869060516357, 2.3370046615600586, 2.354365348815918, 2.3468916416168213, 2.4161369800567627, 1.6865935325622559, 2.646130084991455, 2.3743553161621094, 2.3562324047088623, 1.9886837005615234, 1.9847708940505981, 1.9594318866729736, 2.4140539169311523, 2.2895383834838867, 1.7697746753692627, 2.439094066619873, 2.455359697341919, 1.6887952089309692, 2.207085371017456, 2.1260175704956055, 2.3834235668182373, 1.6935482025146484, 1.3879092931747437, 2.3596296310424805, 2.220588207244873, 2.386934518814087, 2.435418128967285, 2.087691307067871, 1.8655198812484741, 2.5308234691619873, 2.3996341228485107, 2.452667236328125, 2.174656391143799, 1.1922366619110107, 1.9515827894210815, 2.2720041275024414, 2.277700662612915, 2.0584616661071777, 2.2454543113708496, 2.049373149871826, 2.0281288623809814, 1.9960412979125977, 2.2578601837158203, 1.6412627696990967, 2.3059029579162598, 2.297687292098999, 1.9967470169067383, 2.1201140880584717, 2.463827133178711, 2.004911184310913, 2.0833263397216797] [2.186307907104492, 2.18489670753479, 2.045182466506958, 1.8955330848693848, 2.326282262802124, 2.2645013332366943, 1.9199399948120117, 2.343183755874634, 2.081493854522705, 2.1331675052642822, 2.371642827987671, 2.3762054443359375, 2.1350467205047607, 2.168774127960205, 2.2705187797546387, 2.340487003326416, 2.227696418762207, 2.259097099304199, 2.4660353660583496, 2.0883448123931885, 2.2845308780670166, 2.280973196029663, 2.3560688495635986, 2.0830917358398438, 1.4208613634109497, 2.218189239501953, 1.4245246648788452, 2.2223050594329834, 1.5219922065734863, 1.9442315101623535, 2.596917152404785, 2.6398766040802, 2.382707357406616, 2.113665819168091, 1.7346829175949097, 2.9514174461364746, 2.4624156951904297, 2.139768362045288]
2 [2.255431652069092, 2.25638747215271, 2.2153797149658203, 2.2477025985717773, 2.2372262477874756, 2.1467926502227783, 2.155416488647461, 2.0970468521118164, 2.082026720046997, 2.1260032653808594, 2.181236743927002, 2.114053726196289, 1.9171713590621948, 1.9911677837371826, 1.986476182937622, 1.9341098070144653, 2.3235669136047363, 2.3778421878814697, 2.169853448867798, 2.198810338973999, 1.9471391439437866, 2.280978202819824, 2.2506203651428223, 2.081930637359619, 2.0159876346588135, 2.0713133811950684, 2.0612921714782715, 2.016392946243286, 1.9790689945220947, 2.2602503299713135, 2.2262349128723145, 2.2531564235687256, 2.1974239349365234, 2.1305031776428223, 2.1408541202545166, 2.1274116039276123, 2.2262301445007324, 1.3904149532318115, 2.450968027114868, 2.1581737995147705, 2.0094497203826904, 1.7970284223556519, 1.7606481313705444, 1.7651447057724, 2.223848819732666, 2.102036237716675, 1.5937756299972534, 2.2159385681152344, 2.2359559535980225, 1.428735375404358, 2.02020001411438, 1.952793836593628, 2.248793363571167, 1.3770893812179565, 1.1493254899978638, 2.148886203765869, 1.9953486919403076, 2.170908212661743, 2.2688467502593994, 1.8012243509292603, 1.659665822982788, 2.316291570663452, 2.198091745376587, 2.2076685428619385, 1.9703495502471924, 0.8514308929443359, 1.5987657308578491, 2.086258888244629, 2.1219050884246826, 1.832755208015442, 2.102771282196045, 1.945519208908081, 1.8131972551345825, 1.804087519645691, 2.175694704055786, 1.3620586395263672, 2.0802342891693115, 2.0575430393218994, 1.8548645973205566, 1.948560118675232, 2.3205158710479736, 1.8599456548690796, 2.064911365509033] [2.04866361618042, 2.089939594268799, 1.9174481630325317, 1.7531225681304932, 2.156240940093994, 2.1178362369537354, 1.786077618598938, 2.174447536468506, 1.943888783454895, 2.0391197204589844, 2.217386245727539, 2.2168843746185303, 1.9975168704986572, 2.0322134494781494, 2.0849995613098145, 2.199949026107788, 2.1005053520202637, 2.1278889179229736, 2.298919677734375, 1.9386487007141113, 2.125135898590088, 2.1017568111419678, 2.1139843463897705, 1.959240198135376, 1.2494663000106812, 2.077855110168457, 1.272863507270813, 2.129572629928589, 1.201379418373108, 1.8038078546524048, 2.5453641414642334, 2.469031810760498, 2.285895347595215, 1.9172393083572388, 1.4963932037353516, 2.8927783966064453, 2.2903013229370117, 1.9021269083023071]
3 [2.1221959590911865, 2.133944511413574, 2.0888147354125977, 2.1000986099243164, 2.085139274597168, 2.0162770748138428, 2.0245983600616455, 1.961707592010498, 1.9439531564712524, 2.0107390880584717, 2.0608458518981934, 1.9612503051757812, 1.7868067026138306, 1.855182409286499, 1.8463544845581055, 1.7989670038223267, 2.1832950115203857, 2.228961706161499, 2.016433000564575, 2.0608279705047607, 1.8367096185684204, 2.146552801132202, 2.11576771736145, 1.9461472034454346, 1.8925807476043701, 1.9613186120986938, 1.93841552734375, 1.9069092273712158, 1.844119906425476, 2.149540662765503, 2.104640483856201, 2.1367578506469727, 2.076209783554077, 2.0185720920562744, 2.014270067214966, 2.012631893157959, 2.108837842941284, 1.2295647859573364, 2.352360248565674, 2.0378949642181396, 1.7496020793914795, 1.6829335689544678, 1.625041127204895, 1.6316124200820923, 2.0907504558563232, 1.9932843446731567, 1.4927778244018555, 2.0946710109710693, 2.095486879348755, 1.2869139909744263, 1.8989733457565308, 1.8508577346801758, 2.1785778999328613, 1.143413782119751, 1.0150331258773804, 2.0137574672698975, 1.8909181356430054, 2.0674970149993896, 2.181504249572754, 1.609399676322937, 1.543994426727295, 2.1795730590820312, 2.0877585411071777, 2.0974645614624023, 1.862736463546753, 0.6638271808624268, 1.3844146728515625, 1.9731882810592651, 2.04113507270813, 1.7123721837997437, 2.0033977031707764, 1.9088505506515503, 1.6682575941085815, 1.7023229598999023, 2.1156437397003174, 1.2127583026885986, 1.9241646528244019, 1.927836298942566, 1.7631582021713257, 1.838064193725586, 2.207853317260742, 1.7560148239135742, 2.012056589126587] [1.9458400011062622, 2.030576229095459, 1.8341164588928223, 1.6581729650497437, 2.0569353103637695, 2.030604839324951, 1.6794785261154175, 2.0876548290252686, 1.8552818298339844, 1.9710394144058228, 2.125478506088257, 2.137387990951538, 1.910217523574829, 1.939225673675537, 1.9774820804595947, 2.0936036109924316, 2.011617660522461, 2.0515635013580322, 2.1556010246276855, 1.8693028688430786, 2.0171728134155273, 1.9921700954437256, 1.9032328128814697, 1.8427507877349854, 1.0980225801467896, 2.0126864910125732, 1.195345163345337, 2.078347682952881, 0.9879654049873352, 1.684499740600586, 2.4605071544647217, 2.3250155448913574, 2.202570676803589, 1.7766072750091553, 1.3496758937835693, 2.816397190093994, 2.2006688117980957, 1.7565075159072876]
4 [2.035759687423706, 2.051020622253418, 2.0073771476745605, 2.0025248527526855, 1.980512022972107, 1.9156339168548584, 1.9286810159683228, 1.8530954122543335, 1.841590404510498, 1.9219080209732056, 1.9774162769317627, 1.8385264873504639, 1.6950596570968628, 1.7629576921463013, 1.740939974784851, 1.7019425630569458, 2.0914642810821533, 2.155750274658203, 1.9124516248703003, 1.9728013277053833, 1.756426453590393, 2.0660409927368164, 2.0369622707366943, 1.8519130945205688, 1.8069013357162476, 1.8893905878067017, 1.8605438470840454, 1.8340002298355103, 1.7526136636734009, 2.0857489109039307, 2.0214662551879883, 2.0642333030700684, 1.9931784868240356, 1.9448848962783813, 1.9335166215896606, 1.943502426147461, 2.017815351486206, 1.1133553981781006, 2.2858307361602783, 1.9531831741333008, 1.5646276473999023, 1.593677282333374, 1.5335520505905151, 1.5290257930755615, 1.9978660345077515, 1.8996316194534302, 1.4121452569961548, 2.016618013381958, 1.9984716176986694, 1.1910266876220703, 1.80990469455719, 1.7794573307037354, 2.1152567863464355, 0.9865486025810242, 0.9072770476341248, 1.9181203842163086, 1.82026207447052, 2.003089666366577, 2.1116979122161865, 1.4578555822372437, 1.4480253458023071, 2.099693775177002, 2.005744218826294, 2.0345537662506104, 1.7744255065917969, 0.5510330200195312, 1.233888030052185, 1.8849875926971436, 1.9840937852859497, 1.624107003211975, 1.916528344154358, 1.8725179433822632, 1.5568325519561768, 1.6143746376037598, 2.019209623336792, 1.1187548637390137, 1.8031405210494995, 1.8355393409729004, 1.6704063415527344, 1.7506086826324463, 2.108715534210205, 1.6842790842056274, 1.9386093616485596] [1.8610949516296387, 1.9748514890670776, 1.7589542865753174, 1.5730427503585815, 1.982276201248169, 1.9583239555358887, 1.5934702157974243, 2.0258798599243164, 1.783595323562622, 1.9087964296340942, 2.0664243698120117, 2.077118396759033, 1.8507620096206665, 1.8604736328125, 1.898712158203125, 2.015040159225464, 1.943088412284851, 1.9855797290802002, 2.0564072132110596, 1.8059684038162231, 1.933953046798706, 1.9051501750946045, 1.7634698152542114, 1.721228003501892, 0.9778586626052856, 1.9749499559402466, 1.1058356761932373, 2.0154895782470703, 0.841366708278656, 1.58953857421875, 2.3461968898773193, 2.2170090675354004, 2.1387696266174316, 1.6458240747451782, 1.2637367248535156, 2.756596088409424, 2.1118154525756836, 1.668271541595459]
5 [1.9711893796920776, 1.9811840057373047, 1.9414401054382324, 1.932475209236145, 1.8926113843917847, 1.8295091390609741, 1.8486889600753784, 1.758958339691162, 1.7581530809402466, 1.8508206605911255, 1.9217098951339722, 1.744083285331726, 1.6193102598190308, 1.6860283613204956, 1.6553088426589966, 1.6248421669006348, 2.0237627029418945, 2.0882108211517334, 1.8400013446807861, 1.9068242311477661, 1.696934700012207, 2.006920099258423, 1.9742867946624756, 1.7782539129257202, 1.7428213357925415, 1.832857370376587, 1.7991803884506226, 1.7677446603775024, 1.687705636024475, 2.038973808288574, 1.9588205814361572, 2.0074238777160645, 1.9274052381515503, 1.8834179639816284, 1.8767415285110474, 1.8890093564987183, 1.9409408569335938, 1.0012012720108032, 2.230306386947632, 1.8876688480377197, 1.406470537185669, 1.5250893831253052, 1.4686391353607178, 1.4509096145629883, 1.931196928024292, 1.8254128694534302, 1.3462454080581665, 1.9559599161148071, 1.9287694692611694, 1.1087945699691772, 1.7388206720352173, 1.7235316038131714, 2.055422306060791, 0.8745749592781067, 0.811488687992096, 1.8492423295974731, 1.7512099742889404, 1.945005178451538, 2.0424554347991943, 1.3026469945907593, 1.3697983026504517, 2.0208444595336914, 1.912653923034668, 1.9853589534759521, 1.6821001768112183, 0.47131413221359253, 1.1030293703079224, 1.80613112449646, 1.9279862642288208, 1.5098040103912354, 1.8286224603652954, 1.8233070373535156, 1.4462789297103882, 1.5198014974594116, 1.9354740381240845, 1.0360939502716064, 1.7256091833114624, 1.7624225616455078, 1.5601228475570679, 1.66913902759552, 2.028698682785034, 1.6349937915802002, 1.8736681938171387] [1.7926959991455078, 1.9178129434585571, 1.678279995918274, 1.4836437702178955, 1.9280256032943726, 1.89181387424469, 1.53067946434021, 1.9703028202056885, 1.7148789167404175, 1.8337280750274658, 2.0243172645568848, 2.0193188190460205, 1.7971808910369873, 1.7921046018600464, 1.8418114185333252, 1.9566586017608643, 1.8769844770431519, 1.9208687543869019, 1.9899027347564697, 1.75235116481781, 1.866811752319336, 1.8247042894363403, 1.6890439987182617, 1.6244642734527588, 0.8485328555107117, 1.9595680236816406, 1.0188485383987427, 1.9585899114608765, 0.7323117256164551, 1.5161484479904175, 2.2359719276428223, 2.140524387359619, 2.0891711711883545, 1.5481901168823242, 1.2042337656021118, 2.715550661087036, 2.04327130317688, 1.6151401996612549]
6 [1.916779637336731, 1.912017822265625, 1.8735278844833374, 1.8676899671554565, 1.8089441061019897, 1.7504147291183472, 1.773190975189209, 1.6799445152282715, 1.6849600076675415, 1.7790533304214478, 1.8710243701934814, 1.659531831741333, 1.547745704650879, 1.6195266246795654, 1.580924391746521, 1.5527089834213257, 1.9724353551864624, 2.0264556407928467, 1.7821097373962402, 1.8500233888626099, 1.6437149047851562, 1.9565789699554443, 1.9225022792816162, 1.7187011241912842, 1.6922365427017212, 1.7767432928085327, 1.7441593408584595, 1.7055671215057373, 1.6392769813537598, 1.997273325920105, 1.912818193435669, 1.9635252952575684, 1.8776451349258423, 1.8346980810165405, 1.8333708047866821, 1.8417644500732422, 1.8841511011123657, 0.9089840054512024, 2.191742181777954, 1.8417489528656006, 1.2811979055404663, 1.4705982208251953, 1.413601040840149, 1.389320969581604, 1.8590530157089233, 1.7379872798919678, 1.2876112461090088, 1.9132556915283203, 1.8769971132278442, 1.0375837087631226, 1.6856460571289062, 1.6805009841918945, 1.9752442836761475, 0.7843255400657654, 0.72520911693573, 1.80241060256958, 1.6559205055236816, 1.8938839435577393, 1.9626197814941406, 1.1163326501846313, 1.3175708055496216, 1.9438003301620483, 1.789185881614685, 1.9498533010482788, 1.5511196851730347, 0.4035024046897888, 0.9876679182052612, 1.7239973545074463, 1.8474115133285522, 1.3779083490371704, 1.7389370203018188, 1.7292382717132568, 1.3043065071105957, 1.4230817556381226, 1.865293025970459, 0.9769365191459656, 1.6799923181533813, 1.699142336845398, 1.4442987442016602, 1.605652928352356, 1.9650213718414307, 1.594199299812317, 1.8124008178710938] [1.7243740558624268, 1.8559465408325195, 1.5968812704086304, 1.4050058126449585, 1.8778108358383179, 1.8270103931427002, 1.4369852542877197, 1.9136794805526733, 1.6517689228057861, 1.776087999343872, 1.9797230958938599, 1.9609827995300293, 1.7386856079101562, 1.723476529121399, 1.7912423610687256, 1.902121663093567, 1.8137383460998535, 1.8649048805236816, 1.9244449138641357, 1.7185465097427368, 1.8059916496276855, 1.7517558336257935, 1.6333602666854858, 1.545238733291626, 0.7193029522895813, 1.937873363494873, 0.9759228825569153, 1.9150336980819702, 0.627364456653595, 1.4653688669204712, 2.1885597705841064, 2.082540988922119, 2.0569329261779785, 1.4915683269500732, 1.1575391292572021, 2.6719133853912354, 1.9905868768692017, 1.567354679107666]
7 [1.859381079673767, 1.8459519147872925, 1.8042006492614746, 1.802150011062622, 1.7334775924682617, 1.6747641563415527, 1.692945957183838, 1.6067636013031006, 1.6086689233779907, 1.7033255100250244, 1.8164905309677124, 1.5750447511672974, 1.4650003910064697, 1.5519440174102783, 1.510572910308838, 1.4806679487228394, 1.924585223197937, 1.9616141319274902, 1.730163335800171, 1.7936369180679321, 1.5916454792022705, 1.910744547843933, 1.8741382360458374, 1.6623010635375977, 1.6456191539764404, 1.7222826480865479, 1.694409966468811, 1.6497033834457397, 1.5991277694702148, 1.9576337337493896, 1.876059889793396, 1.9311314821243286, 1.8339190483093262, 1.7922390699386597, 1.7958006858825684, 1.7980726957321167, 1.8376801013946533, 0.8413745760917664, 2.167846441268921, 1.8052022457122803, 1.1876895427703857, 1.4258615970611572, 1.3614873886108398, 1.3350017070770264, 1.8019332885742188, 1.669731616973877, 1.227467656135559, 1.8780797719955444, 1.8353955745697021, 0.9755550026893616, 1.6433268785476685, 1.6451120376586914, 1.909436821937561, 0.6913490295410156, 0.6522767543792725, 1.7681455612182617, 1.5887937545776367, 1.8538225889205933, 1.907949686050415, 0.977433979511261, 1.2783461809158325, 1.868825912475586, 1.6909658908843994, 1.9131098985671997, 1.4841556549072266, 0.3453989624977112, 0.9307436347007751, 1.6855379343032837, 1.8059405088424683, 1.299904227256775, 1.6860865354537964, 1.6530115604400635, 1.1975252628326416, 1.3802014589309692, 1.7855989933013916, 0.9306755065917969, 1.6405562162399292, 1.6474686861038208, 1.325211524963379, 1.5516105890274048, 1.9117279052734375, 1.5475295782089233, 1.7579718828201294] [1.684241771697998, 1.8247032165527344, 1.5539638996124268, 1.36408269405365, 1.842488408088684, 1.7822402715682983, 1.3683133125305176, 1.8752427101135254, 1.610273838043213, 1.739762544631958, 1.9527530670166016, 1.92106032371521, 1.7033954858779907, 1.6782549619674683, 1.7515099048614502, 1.8646223545074463, 1.776900053024292, 1.8230304718017578, 1.8858307600021362, 1.6954928636550903, 1.7640799283981323, 1.7107036113739014, 1.5917677879333496, 1.48699951171875, 0.6414912343025208, 1.9071736335754395, 0.9821494221687317, 1.8697233200073242, 0.5353415012359619, 1.4331706762313843, 2.1522581577301025, 2.0459113121032715, 2.048969030380249, 1.4300456047058105, 1.1284384727478027, 2.637022018432617, 1.9578646421432495, 1.5007266998291016]
8 [1.8184990882873535, 1.8065766096115112, 1.7614420652389526, 1.7572624683380127, 1.683346152305603, 1.6317803859710693, 1.6409485340118408, 1.5674128532409668, 1.5629934072494507, 1.6597727537155151, 1.7781161069869995, 1.5128685235977173, 1.413293480873108, 1.51173996925354, 1.4623517990112305, 1.4341868162155151, 1.8987122774124146, 1.9034889936447144, 1.6974444389343262, 1.7545174360275269, 1.5520358085632324, 1.8756637573242188, 1.8378180265426636, 1.6165711879730225, 1.6081575155258179, 1.6773639917373657, 1.6541162729263306, 1.6086909770965576, 1.5670572519302368, 1.9236056804656982, 1.8469130992889404, 1.9061025381088257, 1.7974390983581543, 1.755581259727478, 1.7639411687850952, 1.7627109289169312, 1.7901309728622437, 0.7948834300041199, 2.149169445037842, 1.7762510776519775, 1.1117198467254639, 1.391526222229004, 1.317190408706665, 1.2888805866241455, 1.7707185745239258, 1.6349564790725708, 1.1768829822540283, 1.8498389720916748, 1.8038054704666138, 0.9259463548660278, 1.6098085641860962, 1.6193809509277344, 1.872459053993225, 0.5926432609558105, 0.6034864783287048, 1.742213487625122, 1.5541985034942627, 1.8210004568099976, 1.877413272857666, 0.8953314423561096, 1.2440434694290161, 1.8102680444717407, 1.6078367233276367, 1.8767503499984741, 1.4511080980300903, 0.2993854880332947, 0.8957991003990173, 1.6610931158065796, 1.7815444469451904, 1.2439709901809692, 1.6523116827011108, 1.5790050029754639, 1.1111702919006348, 1.3526279926300049, 1.7092925310134888, 0.8827736973762512, 1.6045825481414795, 1.6019988059997559, 1.2084331512451172, 1.5087608098983765, 1.8635568618774414, 1.4847002029418945, 1.7081952095031738] [1.6565196514129639, 1.8073915243148804, 1.527366042137146, 1.3411937952041626, 1.8183561563491821, 1.750254511833191, 1.315997838973999, 1.8468931913375854, 1.5760151147842407, 1.7106555700302124, 1.9343441724777222, 1.8882339000701904, 1.6764545440673828, 1.647155523300171, 1.7204824686050415, 1.8356813192367554, 1.7492702007293701, 1.787915587425232, 1.8637529611587524, 1.6734156608581543, 1.7332299947738647, 1.685826063156128, 1.5626882314682007, 1.4522863626480103, 0.5938490033149719, 1.880383014678955, 0.9897546172142029, 1.8313244581222534, 0.47433027625083923, 1.400930404663086, 2.1142308712005615, 2.0196127891540527, 2.04292368888855, 1.3815937042236328, 1.1176705360412598, 2.619443655014038, 1.9288749694824219, 1.425938367843628]
9 [1.7874760627746582, 1.7785454988479614, 1.7319937944412231, 1.7223182916641235, 1.643844485282898, 1.6025258302688599, 1.6007779836654663, 1.5407915115356445, 1.5289472341537476, 1.6282399892807007, 1.7473576068878174, 1.461731195449829, 1.3770509958267212, 1.4808080196380615, 1.424193024635315, 1.3967622518539429, 1.8849647045135498, 1.8456940650939941, 1.6745234727859497, 1.726266860961914, 1.5165059566497803, 1.8463460206985474, 1.809104323387146, 1.5795692205429077, 1.5756977796554565, 1.640448808670044, 1.620229721069336, 1.573888897895813, 1.5378320217132568, 1.897035002708435, 1.8209885358810425, 1.8833577632904053, 1.766520619392395, 1.7248154878616333, 1.7363643646240234, 1.733282446861267, 1.744552493095398, 0.7594563961029053, 2.1343908309936523, 1.7520891427993774, 1.0493360757827759, 1.3642292022705078, 1.2816126346588135, 1.249545693397522, 1.744764804840088, 1.6068446636199951, 1.1339818239212036, 1.8250706195831299, 1.7781232595443726, 0.8888696432113647, 1.5827606916427612, 1.5980051755905151, 1.8425562381744385, 0.5077084898948669, 0.5633124113082886, 1.7206298112869263, 1.5302006006240845, 1.7905535697937012, 1.8548319339752197, 0.8337146043777466, 1.2140864133834839, 1.75686776638031, 1.5259461402893066, 1.8405766487121582, 1.4240583181381226, 0.25650012493133545, 0.8711833953857422, 1.6425926685333252, 1.7621142864227295, 1.204048752784729, 1.624801754951477, 1.5047056674957275, 1.0530381202697754, 1.3278529644012451, 1.6467657089233398, 0.8348623514175415, 1.5700645446777344, 1.5628254413604736, 1.1042466163635254, 1.4742223024368286, 1.8209991455078125, 1.4236897230148315, 1.6662914752960205] [1.6297281980514526, 1.7946573495864868, 1.5069540739059448, 1.3195140361785889, 1.7968857288360596, 1.7218127250671387, 1.2696082592010498, 1.8198165893554688, 1.5428917407989502, 1.685559630393982, 1.9158406257629395, 1.85060453414917, 1.6486263275146484, 1.6222257614135742, 1.6890119314193726, 1.808236002922058, 1.7239598035812378, 1.7542386054992676, 1.8433750867843628, 1.6490248441696167, 1.7029374837875366, 1.6640139818191528, 1.53700590133667, 1.4274612665176392, 0.5551763772964478, 1.8515758514404297, 0.9982735514640808, 1.7899188995361328, 0.4391200840473175, 1.369665503501892, 2.0734663009643555, 1.9988139867782593, 2.026751756668091, 1.3505187034606934, 1.1136068105697632, 2.6013786792755127, 1.898498296737671, 1.3385365009307861]
